employee_id,wave,wave_date,response_flag,overall,manager_effectiveness,psychological_safety,recognition,career_development,senior_leadership_trust,purpose_meaning,wellbeing,confidence_in_role_future,state,hipo_flag,department,role_level,compa_ratio,tenure_months,exit_dt,exit_type,regrettable_flag,salary,silence_run,prev_state,prev_overall,newly_silent,days_to_exit,exit_180,regret_180,invol_180
E06402,2,2024-07-08,True,3.46125,3.51,3.4,2.74,3.16,3.11,4.88,4.21,2.68,responded,False,Risk & Compliance,1,1.03,145,2025-09-19,voluntary,False,116200.0,0,responded,3.155,0,438.0,0,0,0
E06402,3,2024-10-31,True,3.76,3.94,4.66,2.34,3.41,4.35,4.01,3.46,3.91,responded,False,Risk & Compliance,1,1.03,145,2025-09-19,voluntary,False,116200.0,0,responded,3.46125,0,323.0,0,0,0
E06402,4,2025-02-08,True,3.73125,4.79,3.51,2.98,2.62,4.54,4.15,3.79,3.47,responded,False,Risk & Compliance,1,1.03,145,2025-09-19,voluntary,False,116200.0,0,responded,3.76,0,223.0,0,0,0
E06402,5,2025-08-08,True,3.4362500000000002,4.13,3.15,2.6,3.7,3.5,3.94,3.57,2.9,responded,False,Risk & Compliance,1,1.03,145,2025-09-19,voluntary,False,116200.0,0,responded,3.73125,0,42.0,1,0,0
E06403,1,2024-03-08,True,2.6500000000000004,1.84,3.32,2.1,1.7,2.89,2.68,2.5,4.17,responded,False,Retail Banking,1,0.89,148,,,,145700.0,0,,,0,,0,0,0
E06403,2,2024-07-08,True,2.3475,1.55,2.49,2.54,2.0,1.91,2.71,2.61,2.97,responded,False,Retail Banking,1,0.89,148,,,,145700.0,0,responded,2.6500000000000004,0,,0,0,0
E06403,3,2024-10-31,True,2.7087499999999998,1.91,2.61,3.01,1.0,3.47,3.3,2.59,3.78,responded,False,Retail Banking,1,0.89,148,,,,145700.0,0,responded,2.3475,0,,0,0,0
E06403,4,2025-02-08,True,2.55375,1.61,2.47,2.24,1.69,3.39,4.01,1.67,3.35,responded,False,Retail Banking,1,0.89,148,,,,145700.0,0,responded,2.7087499999999998,0,,0,0,0
E06403,5,2025-08-08,True,2.90875,1.97,1.73,3.1,2.65,3.7,3.88,1.59,4.65,responded,False,Retail Banking,1,0.89,148,,,,145700.0,0,responded,2.55375,0,,0,0,0
E06404,1,2024-03-08,True,3.7375,4.09,3.57,3.81,3.41,3.59,3.96,4.28,3.19,responded,False,Insurance,1,0.84,148,,,,62100.0,0,,,0,,0,0,0
E06404,2,2024-07-08,True,3.8125,3.99,4.17,4.3,2.87,3.96,4.36,4.34,2.51,responded,False,Insurance,1,0.84,148,,,,62100.0,0,responded,3.7375,0,,0,0,0
E06404,3,2024-10-31,False,,,,,,,,,,silent,False,Insurance,1,0.84,148,,,,62100.0,1,responded,3.8125,1,,0,0,0
E06404,4,2025-02-08,True,3.7962499999999997,4.1,4.05,3.92,3.09,3.7,4.28,4.67,2.56,responded,False,Insurance,1,0.84,148,,,,62100.0,0,silent,,0,,0,0,0
E06404,5,2025-08-08,True,3.465,3.0,3.52,3.97,2.98,2.23,3.32,5.0,3.7,responded,False,Insurance,1,0.84,148,,,,62100.0,0,responded,3.7962499999999997,0,,0,0,0
E06405,1,2024-03-08,False,,,,,,,,,,silent,True,Corporate Operations,2,0.93,139,2025-03-31,involuntary,False,131100.0,1,,,0,388.0,0,0,0
E06405,2,2024-07-08,True,3.8025,2.92,3.87,3.17,2.55,4.71,4.09,4.17,4.94,responded,True,Corporate Operations,2,0.93,139,2025-03-31,involuntary,False,131100.0,0,silent,,0,266.0,0,0,0
E06405,3,2024-10-31,True,3.9875,3.32,4.56,3.75,2.42,5.0,4.31,3.54,5.0,responded,True,Corporate Operations,2,0.93,139,2025-03-31,involuntary,False,131100.0,0,responded,3.8025,0,151.0,0,0,1
E06405,4,2025-02-08,True,3.9425,3.63,4.35,3.38,3.45,5.0,4.26,3.19,4.28,responded,True,Corporate Operations,2,0.93,139,2025-03-31,involuntary,False,131100.0,0,responded,3.9875,0,51.0,0,0,1
E06406,1,2024-03-08,True,3.1137499999999996,2.58,3.28,4.1,2.46,2.12,3.47,3.59,3.31,responded,False,Corporate Operations,3,0.94,148,,,,221900.0,0,,,0,,0,0,0
E06406,2,2024-07-08,True,3.14375,3.09,3.64,3.61,2.17,2.37,3.33,3.83,3.11,responded,False,Corporate Operations,3,0.94,148,,,,221900.0,0,responded,3.1137499999999996,0,,0,0,0
E06406,3,2024-10-31,True,3.14625,4.09,3.7,3.21,1.75,2.56,3.09,3.2,3.57,responded,False,Corporate Operations,3,0.94,148,,,,221900.0,0,responded,3.14375,0,,0,0,0
E06406,4,2025-02-08,True,3.04875,3.73,3.64,2.73,1.36,1.93,3.43,3.03,4.54,responded,False,Corporate Operations,3,0.94,148,,,,221900.0,0,responded,3.14625,0,,0,0,0
E06406,5,2025-08-08,True,3.02375,4.28,2.34,2.75,1.0,2.76,3.81,3.18,4.07,responded,False,Corporate Operations,3,0.94,148,,,,221900.0,0,responded,3.04875,0,,0,0,0
E06407,1,2024-03-08,True,2.59375,3.9,2.81,1.0,3.22,2.39,2.78,3.03,1.62,responded,False,Retail Banking,1,0.99,148,,,,131300.0,0,,,0,,0,0,0
E06407,2,2024-07-08,True,2.88375,3.9,2.81,2.63,2.04,2.6,3.18,4.0,1.91,responded,False,Retail Banking,1,0.99,148,,,,131300.0,0,responded,2.59375,0,,0,0,0
E06407,3,2024-10-31,True,2.91625,3.88,2.5,2.76,2.45,2.77,3.57,3.97,1.43,responded,False,Retail Banking,1,0.99,148,,,,131300.0,0,responded,2.88375,0,,0,0,0
E06407,4,2025-02-08,True,2.58125,3.34,1.62,2.75,2.66,1.38,3.13,3.13,2.64,responded,False,Retail Banking,1,0.99,148,,,,131300.0,0,responded,2.91625,0,,0,0,0
E06407,5,2025-08-08,True,2.7625,4.9,1.57,2.66,1.44,1.7,3.58,3.17,3.08,responded,False,Retail Banking,1,0.99,148,,,,131300.0,0,responded,2.58125,0,,0,0,0
E06408,1,2024-03-08,True,3.38375,2.79,4.21,2.22,3.29,3.27,3.94,3.89,3.46,responded,False,Retail Banking,1,0.87,148,,,,93300.0,0,,,0,,0,0,0
E06408,2,2024-07-08,True,3.23,3.07,3.85,2.85,2.8,2.85,2.86,3.54,4.02,responded,False,Retail Banking,1,0.87,148,,,,93300.0,0,responded,3.38375,0,,0,0,0
E06408,3,2024-10-31,True,3.37,3.84,3.62,1.81,3.06,3.31,2.72,4.17,4.43,responded,False,Retail Banking,1,0.87,148,,,,93300.0,0,responded,3.23,0,,0,0,0
E06408,4,2025-02-08,True,3.49,3.5,4.02,1.71,3.21,3.23,3.14,4.97,4.14,responded,False,Retail Banking,1,0.87,148,,,,93300.0,0,responded,3.37,0,,0,0,0
E06408,5,2025-08-08,True,3.3737500000000002,2.93,4.34,2.29,4.17,2.85,3.55,3.66,3.2,responded,False,Retail Banking,1,0.87,148,,,,93300.0,0,responded,3.49,0,,0,0,0
E06409,1,2024-03-08,True,2.7012500000000004,2.69,3.12,2.2,2.5,3.35,3.37,2.85,1.53,responded,False,Insurance,1,0.99,145,2025-10-09,voluntary,False,81700.0,0,,,0,580.0,0,0,0
E06409,2,2024-07-08,True,3.0025,3.48,2.67,3.07,3.81,3.94,2.24,3.01,1.8,responded,False,Insurance,1,0.99,145,2025-10-09,voluntary,False,81700.0,0,responded,2.7012500000000004,0,458.0,0,0,0
E06409,3,2024-10-31,True,3.0949999999999998,2.76,2.77,2.8,3.4,4.88,2.54,3.03,2.58,responded,False,Insurance,1,0.99,145,2025-10-09,voluntary,False,81700.0,0,responded,3.0025,0,343.0,0,0,0
E06409,4,2025-02-08,True,2.8625,2.53,3.16,1.96,3.34,4.89,2.3,2.52,2.2,responded,False,Insurance,1,0.99,145,2025-10-09,voluntary,False,81700.0,0,responded,3.0949999999999998,0,243.0,0,0,0
E06409,5,2025-08-08,True,3.1375,2.32,4.49,3.25,3.84,3.39,2.63,2.96,2.22,responded,False,Insurance,1,0.99,145,2025-10-09,voluntary,False,81700.0,0,responded,2.8625,0,62.0,1,0,0
E06410,1,2024-03-08,True,4.143750000000001,2.45,3.42,4.61,5.0,4.75,4.16,4.34,4.42,responded,False,Technology,3,0.87,148,,,,227100.0,0,,,0,,0,0,0
E06410,2,2024-07-08,False,,,,,,,,,,silent,False,Technology,3,0.87,148,,,,227100.0,1,responded,4.143750000000001,1,,0,0,0
E06410,3,2024-10-31,True,4.0875,1.75,3.32,4.59,5.0,4.37,4.62,4.7,4.35,responded,False,Technology,3,0.87,148,,,,227100.0,0,silent,,0,,0,0,0
E06410,4,2025-02-08,True,4.20125,2.53,4.17,4.73,4.34,5.0,4.35,4.0,4.49,responded,False,Technology,3,0.87,148,,,,227100.0,0,responded,4.0875,0,,0,0,0
E06410,5,2025-08-08,True,4.2575,2.2,4.82,5.0,3.4,5.0,4.18,4.46,5.0,responded,False,Technology,3,0.87,148,,,,227100.0,0,responded,4.20125,0,,0,0,0
E06411,1,2024-03-08,True,3.5387500000000003,4.95,2.22,3.77,4.25,3.91,2.96,2.95,3.3,responded,False,Risk & Compliance,1,0.93,131,2024-08-23,voluntary,False,101400.0,0,,,0,168.0,1,0,0
E06411,2,2024-07-08,True,3.565,5.0,2.55,3.94,2.92,3.98,3.73,3.15,3.25,responded,False,Risk & Compliance,1,0.93,131,2024-08-23,voluntary,False,101400.0,0,responded,3.5387500000000003,0,46.0,1,0,0
E06412,1,2024-03-08,True,3.245,3.76,2.48,2.7,4.01,3.35,3.17,3.38,3.11,responded,False,Technology,2,0.9,148,,,,161100.0,0,,,0,,0,0,0
E06412,2,2024-07-08,True,3.4525,3.06,3.4,3.21,3.99,3.62,4.01,3.44,2.89,responded,False,Technology,2,0.9,148,,,,161100.0,0,responded,3.245,0,,0,0,0
E06412,3,2024-10-31,True,3.2212500000000004,1.83,3.32,3.57,3.4,2.12,5.0,4.83,1.7,responded,False,Technology,2,0.9,148,,,,161100.0,0,responded,3.4525,0,,0,0,0
E06412,4,2025-02-08,True,3.3375000000000004,2.42,2.89,2.97,3.92,2.48,5.0,5.0,2.02,responded,False,Technology,2,0.9,148,,,,161100.0,0,responded,3.2212500000000004,0,,0,0,0
E06412,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,2,0.9,148,,,,161100.0,1,responded,3.3375000000000004,1,,0,0,0
E06414,1,2024-03-08,True,3.3125,2.64,4.08,2.52,3.27,3.81,3.44,3.8,2.94,responded,False,Retail Banking,1,0.95,148,,,,113700.0,0,,,0,,0,0,0
E06414,2,2024-07-08,True,3.54875,3.35,4.06,2.15,3.38,4.92,3.89,3.71,2.93,responded,False,Retail Banking,1,0.95,148,,,,113700.0,0,responded,3.3125,0,,0,0,0
E06414,3,2024-10-31,True,3.49125,3.71,3.52,1.48,3.9,5.0,3.61,3.77,2.94,responded,False,Retail Banking,1,0.95,148,,,,113700.0,0,responded,3.54875,0,,0,0,0
E06414,4,2025-02-08,True,3.185,2.9,3.16,1.8,3.48,3.9,3.26,4.11,2.87,responded,False,Retail Banking,1,0.95,148,,,,113700.0,0,responded,3.49125,0,,0,0,0
E06414,5,2025-08-08,True,3.0612500000000002,3.4,2.11,2.14,3.15,4.97,3.2,3.41,2.11,responded,False,Retail Banking,1,0.95,148,,,,113700.0,0,responded,3.185,0,,0,0,0
E06415,1,2024-03-08,False,,,,,,,,,,silent,False,Technology,1,0.95,148,,,,58600.0,1,,,0,,0,0,0
E06415,2,2024-07-08,True,3.355,2.11,3.85,3.7,3.76,4.41,2.51,3.12,3.38,responded,False,Technology,1,0.95,148,,,,58600.0,0,silent,,0,,0,0,0
E06415,3,2024-10-31,True,3.39,2.21,4.07,4.1,4.2,4.54,2.38,2.06,3.56,responded,False,Technology,1,0.95,148,,,,58600.0,0,responded,3.355,0,,0,0,0
E06415,4,2025-02-08,False,,,,,,,,,,silent,False,Technology,1,0.95,148,,,,58600.0,1,responded,3.39,1,,0,0,0
E06415,5,2025-08-08,True,3.4925,2.66,4.12,4.44,3.13,5.0,2.8,2.2,3.59,responded,False,Technology,1,0.95,148,,,,58600.0,0,silent,,0,,0,0,0
E06416,1,2024-03-08,True,3.5175,4.08,3.08,4.73,3.73,2.64,3.97,2.14,3.77,responded,False,Retail Banking,4,0.86,148,,,,325000.0,0,,,0,,0,0,0
E06416,2,2024-07-08,True,3.055,3.85,3.43,4.07,2.72,2.3,2.79,1.97,3.31,responded,False,Retail Banking,4,0.86,148,,,,325000.0,0,responded,3.5175,0,,0,0,0
E06416,3,2024-10-31,True,3.21375,4.82,3.31,4.0,2.57,1.12,3.14,2.27,4.48,responded,False,Retail Banking,4,0.86,148,,,,325000.0,0,responded,3.055,0,,0,0,0
E06416,4,2025-02-08,True,2.86375,4.09,3.4,3.2,2.61,1.0,3.03,2.63,2.95,responded,False,Retail Banking,4,0.86,148,,,,325000.0,0,responded,3.21375,0,,0,0,0
E06416,5,2025-08-08,True,2.8575,3.49,2.88,2.5,2.43,1.97,3.31,2.4,3.88,responded,False,Retail Banking,4,0.86,148,,,,325000.0,0,responded,2.86375,0,,0,0,0
E06417,1,2024-03-08,False,,,,,,,,,,silent,False,Wealth Management,1,1.0,148,,,,70500.0,1,,,0,,0,0,0
E06417,2,2024-07-08,False,,,,,,,,,,silent,False,Wealth Management,1,1.0,148,,,,70500.0,2,silent,,0,,0,0,0
E06417,3,2024-10-31,True,3.70125,2.04,4.1,4.96,3.51,4.03,3.33,4.65,2.99,responded,False,Wealth Management,1,1.0,148,,,,70500.0,0,silent,,0,,0,0,0
E06417,4,2025-02-08,True,3.7024999999999997,3.28,3.42,4.61,3.7,3.07,3.0,4.77,3.77,responded,False,Wealth Management,1,1.0,148,,,,70500.0,0,responded,3.70125,0,,0,0,0
E06417,5,2025-08-08,True,3.5012499999999998,3.69,3.6,3.43,4.84,3.46,2.55,3.75,2.69,responded,False,Wealth Management,1,1.0,148,,,,70500.0,0,responded,3.7024999999999997,0,,0,0,0
E06418,1,2024-03-08,True,2.9612499999999997,2.81,3.4,3.29,4.22,2.45,2.23,1.93,3.36,responded,False,Risk & Compliance,1,0.98,148,,,,141300.0,0,,,0,,0,0,0
E06418,2,2024-07-08,True,2.76875,2.54,2.13,3.36,3.69,3.06,1.42,2.28,3.67,responded,False,Risk & Compliance,1,0.98,148,,,,141300.0,0,responded,2.9612499999999997,0,,0,0,0
E06418,3,2024-10-31,False,,,,,,,,,,silent,False,Risk & Compliance,1,0.98,148,,,,141300.0,1,responded,2.76875,1,,0,0,0
E06418,4,2025-02-08,True,2.365,2.64,1.08,1.87,2.95,2.0,2.12,3.59,2.67,responded,False,Risk & Compliance,1,0.98,148,,,,141300.0,0,silent,,0,,0,0,0
E06418,5,2025-08-08,True,2.49125,2.18,1.29,2.77,3.62,1.69,1.74,2.8,3.84,responded,False,Risk & Compliance,1,0.98,148,,,,141300.0,0,responded,2.365,0,,0,0,0
E06419,1,2024-03-08,True,3.1362499999999995,4.29,3.12,2.09,3.26,2.88,2.98,3.44,3.03,responded,False,Retail Banking,1,0.99,148,,,,85100.0,0,,,0,,0,0,0
E06419,2,2024-07-08,False,,,,,,,,,,silent,False,Retail Banking,1,0.99,148,,,,85100.0,1,responded,3.1362499999999995,1,,0,0,0
E06419,3,2024-10-31,True,3.4487500000000004,3.63,3.46,2.09,3.62,3.89,3.16,4.66,3.08,responded,False,Retail Banking,1,0.99,148,,,,85100.0,0,silent,,0,,0,0,0
E06419,4,2025-02-08,True,3.04375,4.89,2.41,2.18,3.21,2.91,3.36,2.95,2.44,responded,False,Retail Banking,1,0.99,148,,,,85100.0,0,responded,3.4487500000000004,0,,0,0,0
E06419,5,2025-08-08,True,2.9025,4.45,2.53,2.97,3.23,1.18,3.1,2.16,3.6,responded,False,Retail Banking,1,0.99,148,,,,85100.0,0,responded,3.04375,0,,0,0,0
E06420,1,2024-03-08,True,3.0149999999999997,3.74,3.19,2.19,4.09,4.01,2.13,2.84,1.93,responded,False,Risk & Compliance,1,1.0,148,,,,97100.0,0,,,0,,0,0,0
E06420,2,2024-07-08,True,2.59125,3.53,3.73,2.41,2.49,4.17,1.0,1.79,1.61,responded,False,Risk & Compliance,1,1.0,148,,,,97100.0,0,responded,3.0149999999999997,0,,0,0,0
E06420,3,2024-10-31,True,2.70875,2.6,2.98,2.32,4.03,4.0,1.0,2.71,2.03,responded,False,Risk & Compliance,1,1.0,148,,,,97100.0,0,responded,2.59125,0,,0,0,0
E06420,4,2025-02-08,True,3.05125,3.14,2.98,2.12,3.94,4.76,1.78,3.35,2.34,responded,False,Risk & Compliance,1,1.0,148,,,,97100.0,0,responded,2.70875,0,,0,0,0
E06420,5,2025-08-08,True,2.7575,2.68,2.78,1.24,4.0,4.39,1.34,3.35,2.28,responded,False,Risk & Compliance,1,1.0,148,,,,97100.0,0,responded,3.05125,0,,0,0,0
E06421,1,2024-03-08,True,2.7962499999999997,1.64,2.76,2.6,3.65,1.82,2.83,4.16,2.91,responded,False,Corporate Operations,1,0.82,148,,,,146300.0,0,,,0,,0,0,0
E06421,2,2024-07-08,True,2.82625,2.79,3.13,2.12,3.87,1.72,3.11,2.61,3.26,responded,False,Corporate Operations,1,0.82,148,,,,146300.0,0,responded,2.7962499999999997,0,,0,0,0
E06421,3,2024-10-31,False,,,,,,,,,,silent,False,Corporate Operations,1,0.82,148,,,,146300.0,1,responded,2.82625,1,,0,0,0
E06421,4,2025-02-08,True,2.505,2.63,2.31,1.96,2.74,1.78,2.58,3.25,2.79,responded,False,Corporate Operations,1,0.82,148,,,,146300.0,0,silent,,0,,0,0,0
E06421,5,2025-08-08,True,2.785,3.51,2.21,1.22,3.67,2.66,2.29,2.7,4.02,responded,False,Corporate Operations,1,0.82,148,,,,146300.0,0,responded,2.505,0,,0,0,0
E06422,1,2024-03-08,True,3.97375,4.6,3.81,4.14,2.73,5.0,5.0,3.54,2.97,responded,False,Technology,3,0.93,147,,,,232000.0,0,,,0,,0,0,0
E06422,2,2024-07-08,False,,,,,,,,,,silent,False,Technology,3,0.93,147,,,,232000.0,1,responded,3.97375,1,,0,0,0
E06422,3,2024-10-31,True,3.4525,4.73,3.24,3.33,3.01,3.82,4.5,2.51,2.48,responded,False,Technology,3,0.93,147,,,,232000.0,0,silent,,0,,0,0,0
E06422,4,2025-02-08,True,3.6624999999999996,4.4,4.03,3.44,3.22,3.67,4.69,2.09,3.76,responded,False,Technology,3,0.93,147,,,,232000.0,0,responded,3.4525,0,,0,0,0
E06422,5,2025-08-08,True,3.66125,3.57,3.67,2.88,4.04,4.63,3.86,3.85,2.79,responded,False,Technology,3,0.93,147,,,,232000.0,0,responded,3.6624999999999996,0,,0,0,0
E06423,1,2024-03-08,True,4.1925,4.63,4.1,3.31,4.43,2.78,4.75,5.0,4.54,responded,False,Technology,1,1.13,147,,,,102800.0,0,,,0,,0,0,0
E06423,2,2024-07-08,True,4.51375,5.0,4.39,3.52,5.0,3.49,5.0,4.82,4.89,responded,False,Technology,1,1.13,147,,,,102800.0,0,responded,4.1925,0,,0,0,0
E06423,3,2024-10-31,True,4.32375,5.0,4.05,4.04,5.0,3.38,4.32,4.63,4.17,responded,False,Technology,1,1.13,147,,,,102800.0,0,responded,4.51375,0,,0,0,0
E06423,4,2025-02-08,True,4.455,4.48,4.13,4.57,5.0,4.16,4.25,5.0,4.05,responded,False,Technology,1,1.13,147,,,,102800.0,0,responded,4.32375,0,,0,0,0
E06423,5,2025-08-08,True,4.5649999999999995,4.56,4.31,4.41,4.97,3.82,5.0,4.62,4.83,responded,False,Technology,1,1.13,147,,,,102800.0,0,responded,4.455,0,,0,0,0
E06424,1,2024-03-08,True,2.9025,2.03,3.43,1.91,3.21,1.96,3.23,3.7,3.75,responded,False,Corporate Operations,2,1.0,147,,,,123400.0,0,,,0,,0,0,0
E06424,2,2024-07-08,True,2.88875,2.47,3.08,2.79,2.07,2.52,3.3,3.18,3.7,responded,False,Corporate Operations,2,1.0,147,,,,123400.0,0,responded,2.9025,0,,0,0,0
E06424,3,2024-10-31,True,2.49125,2.07,1.8,2.69,2.11,1.96,2.26,3.16,3.88,responded,False,Corporate Operations,2,1.0,147,,,,123400.0,0,responded,2.88875,0,,0,0,0
E06424,4,2025-02-08,True,2.4325,2.18,1.85,2.87,2.54,1.78,2.14,2.97,3.13,responded,False,Corporate Operations,2,1.0,147,,,,123400.0,0,responded,2.49125,0,,0,0,0
E06424,5,2025-08-08,False,,,,,,,,,,silent,False,Corporate Operations,2,1.0,147,,,,123400.0,1,responded,2.4325,1,,0,0,0
E06425,1,2024-03-08,True,4.38625,4.56,5.0,4.49,4.05,4.63,2.92,4.78,4.66,responded,False,Technology,1,1.02,147,,,,141300.0,0,,,0,,0,0,0
E06425,2,2024-07-08,True,4.498749999999999,5.0,5.0,5.0,3.94,4.81,4.14,4.45,3.65,responded,False,Technology,1,1.02,147,,,,141300.0,0,responded,4.38625,0,,0,0,0
E06425,3,2024-10-31,True,4.1925,4.79,5.0,4.91,4.22,3.83,3.21,4.44,3.14,responded,False,Technology,1,1.02,147,,,,141300.0,0,responded,4.498749999999999,0,,0,0,0
E06425,4,2025-02-08,True,4.248749999999999,4.65,5.0,4.98,3.59,3.54,3.75,4.82,3.66,responded,False,Technology,1,1.02,147,,,,141300.0,0,responded,4.1925,0,,0,0,0
E06425,5,2025-08-08,True,4.1075,4.64,5.0,4.81,2.2,3.86,3.28,4.64,4.43,responded,False,Technology,1,1.02,147,,,,141300.0,0,responded,4.248749999999999,0,,0,0,0
E06426,1,2024-03-08,True,3.0425,1.18,3.73,2.11,3.4,2.17,4.68,3.69,3.38,responded,False,Risk & Compliance,1,0.98,147,,,,132700.0,0,,,0,,0,0,0
E06426,2,2024-07-08,True,3.42125,2.33,4.03,3.41,2.62,3.92,4.24,3.98,2.84,responded,False,Risk & Compliance,1,0.98,147,,,,132700.0,0,responded,3.0425,0,,0,0,0
E06426,3,2024-10-31,True,3.5237499999999997,3.54,3.34,3.9,3.28,2.72,4.18,3.55,3.68,responded,False,Risk & Compliance,1,0.98,147,,,,132700.0,0,responded,3.42125,0,,0,0,0
E06426,4,2025-02-08,True,3.335,3.46,2.67,4.0,2.96,3.56,3.92,3.33,2.78,responded,False,Risk & Compliance,1,0.98,147,,,,132700.0,0,responded,3.5237499999999997,0,,0,0,0
E06426,5,2025-08-08,True,3.22875,3.33,2.42,3.32,3.85,3.14,3.87,3.63,2.27,responded,False,Risk & Compliance,1,0.98,147,,,,132700.0,0,responded,3.335,0,,0,0,0
E06427,1,2024-03-08,True,3.5549999999999997,2.99,3.5,3.67,2.73,3.8,3.3,4.22,4.23,responded,False,Risk & Compliance,2,0.99,147,,,,168500.0,0,,,0,,0,0,0
E06427,2,2024-07-08,True,3.9499999999999997,3.26,5.0,4.59,3.33,3.47,3.3,4.52,4.13,responded,False,Risk & Compliance,2,0.99,147,,,,168500.0,0,responded,3.5549999999999997,0,,0,0,0
E06427,3,2024-10-31,True,3.6950000000000003,2.04,4.48,3.92,3.66,2.9,3.24,5.0,4.32,responded,False,Risk & Compliance,2,0.99,147,,,,168500.0,0,responded,3.9499999999999997,0,,0,0,0
E06427,4,2025-02-08,True,3.81875,2.58,4.19,4.79,3.26,4.33,2.64,4.71,4.05,responded,False,Risk & Compliance,2,0.99,147,,,,168500.0,0,responded,3.6950000000000003,0,,0,0,0
E06427,5,2025-08-08,False,,,,,,,,,,silent,False,Risk & Compliance,2,0.99,147,,,,168500.0,1,responded,3.81875,1,,0,0,0
E06428,1,2024-03-08,False,,,,,,,,,,silent,False,Insurance,2,0.98,136,2025-01-31,voluntary,False,171100.0,1,,,0,329.0,0,0,0
E06428,2,2024-07-08,True,2.9699999999999998,1.47,3.43,2.43,3.71,3.1,3.02,2.94,3.66,responded,False,Insurance,2,0.98,136,2025-01-31,voluntary,False,171100.0,0,silent,,0,207.0,0,0,0
E06428,3,2024-10-31,True,3.5374999999999996,1.84,4.33,2.5,3.65,4.04,3.56,4.89,3.49,responded,False,Insurance,2,0.98,136,2025-01-31,voluntary,False,171100.0,0,responded,2.9699999999999998,0,92.0,1,0,0
E06429,1,2024-03-08,True,3.2475,3.92,2.25,2.18,4.05,3.75,3.87,3.26,2.7,responded,False,Insurance,1,1.07,147,,,,77600.0,0,,,0,,0,0,0
E06429,2,2024-07-08,True,3.1362499999999995,3.76,2.04,1.99,3.5,3.83,2.52,3.63,3.82,responded,False,Insurance,1,1.07,147,,,,77600.0,0,responded,3.2475,0,,0,0,0
E06429,3,2024-10-31,True,2.82375,3.53,1.49,3.25,2.89,4.09,1.98,1.9,3.46,responded,False,Insurance,1,1.07,147,,,,77600.0,0,responded,3.1362499999999995,0,,0,0,0
E06429,4,2025-02-08,True,2.90625,3.62,1.32,3.32,3.17,4.72,1.66,2.35,3.09,responded,False,Insurance,1,1.07,147,,,,77600.0,0,responded,2.82375,0,,0,0,0
E06429,5,2025-08-08,True,3.08,4.15,1.0,3.46,3.98,4.5,2.21,2.29,3.05,responded,False,Insurance,1,1.07,147,,,,77600.0,0,responded,2.90625,0,,0,0,0
E06430,1,2024-03-08,True,3.51125,4.03,4.09,2.67,2.93,3.53,3.33,3.86,3.65,responded,False,Technology,1,0.89,147,,,,73400.0,0,,,0,,0,0,0
E06430,2,2024-07-08,True,3.5125,3.29,3.47,2.42,3.64,3.89,3.47,4.43,3.49,responded,False,Technology,1,0.89,147,,,,73400.0,0,responded,3.51125,0,,0,0,0
E06430,3,2024-10-31,True,3.7224999999999997,3.99,4.12,2.57,3.46,3.63,3.73,4.88,3.4,responded,False,Technology,1,0.89,147,,,,73400.0,0,responded,3.5125,0,,0,0,0
E06430,4,2025-02-08,True,3.25,2.93,4.43,1.51,2.86,4.59,3.4,2.64,3.64,responded,False,Technology,1,0.89,147,,,,73400.0,0,responded,3.7224999999999997,0,,0,0,0
E06430,5,2025-08-08,True,3.7887500000000003,4.98,4.71,3.09,2.35,4.51,3.18,3.15,4.34,responded,False,Technology,1,0.89,147,,,,73400.0,0,responded,3.25,0,,0,0,0
E06431,1,2024-03-08,False,,,,,,,,,,silent,False,Risk & Compliance,3,0.99,147,,,,211600.0,1,,,0,,0,0,0
E06431,2,2024-07-08,True,4.1025,4.15,2.76,3.89,4.76,2.8,5.0,4.64,4.82,responded,False,Risk & Compliance,3,0.99,147,,,,211600.0,0,silent,,0,,0,0,0
E06431,3,2024-10-31,True,4.24125,5.0,2.91,4.66,4.23,4.08,4.1,4.53,4.42,responded,False,Risk & Compliance,3,0.99,147,,,,211600.0,0,responded,4.1025,0,,0,0,0
E06431,4,2025-02-08,True,3.8012499999999996,3.02,3.38,4.78,3.33,3.89,3.73,3.56,4.72,responded,False,Risk & Compliance,3,0.99,147,,,,211600.0,0,responded,4.24125,0,,0,0,0
E06431,5,2025-08-08,True,3.66125,2.23,2.94,5.0,3.77,3.43,3.52,3.59,4.81,responded,False,Risk & Compliance,3,0.99,147,,,,211600.0,0,responded,3.8012499999999996,0,,0,0,0
E06432,1,2024-03-08,False,,,,,,,,,,silent,False,Wealth Management,1,0.9,147,,,,63300.0,1,,,0,,0,0,0
E06432,2,2024-07-08,True,4.1425,3.88,4.06,4.38,3.41,3.76,5.0,4.95,3.7,responded,False,Wealth Management,1,0.9,147,,,,63300.0,0,silent,,0,,0,0,0
E06432,3,2024-10-31,True,4.23875,3.93,4.99,4.24,3.57,2.81,5.0,5.0,4.37,responded,False,Wealth Management,1,0.9,147,,,,63300.0,0,responded,4.1425,0,,0,0,0
E06432,4,2025-02-08,True,3.8475,3.41,5.0,2.67,3.72,3.52,4.34,4.65,3.47,responded,False,Wealth Management,1,0.9,147,,,,63300.0,0,responded,4.23875,0,,0,0,0
