employee_id,wave_number,survey_date,response_flag,manager_effectiveness,psychological_safety,recognition,career_development,senior_leadership_trust,purpose_meaning,wellbeing,confidence_in_role_future,exit_dt,voluntary,regrettable,hipo,compa_ratio,salary,department,boundary,silent,quit_next,reg_next,exit_type,invol_next
E04464,2,2024-07-03,True,5.0,4.47,3.61,4.33,4.48,3.52,4.03,4.65,,0,0,0,1.04,108100.0,Retail Banking,2024-10-01,0,0,0,,0
E04464,3,2024-09-21,True,4.29,5.0,2.57,3.0,3.84,4.25,4.19,5.0,,0,0,0,1.04,108100.0,Retail Banking,2025-02-01,0,0,0,,0
E04464,4,2025-01-27,True,4.79,3.77,3.18,3.51,3.18,3.69,4.51,5.0,,0,0,0,1.04,108100.0,Retail Banking,2025-08-01,0,0,0,,0
E04464,5,2025-08-08,True,4.21,3.14,3.81,2.88,2.08,3.67,4.46,5.0,,0,0,0,1.04,108100.0,Retail Banking,2025-12-31,0,0,0,,0
E04465,1,2024-03-04,True,2.56,3.86,2.12,2.18,3.37,3.81,1.51,4.15,2025-05-12,0,0,0,0.99,109600.0,Insurance,2024-07-01,0,0,0,involuntary,0
E04465,2,2024-07-07,True,3.53,4.08,1.59,2.31,4.58,4.66,2.94,4.58,2025-05-12,0,0,0,0.99,109600.0,Insurance,2024-10-01,0,0,0,involuntary,0
E04465,3,2024-10-08,True,3.25,3.79,1.18,2.01,4.19,3.4,2.33,3.96,2025-05-12,0,0,0,0.99,109600.0,Insurance,2025-02-01,0,0,0,involuntary,0
E04465,4,2025-02-04,True,4.31,3.27,1.94,1.62,3.56,3.57,3.64,3.58,2025-05-12,0,0,0,0.99,109600.0,Insurance,2025-08-01,0,0,0,involuntary,1
E04466,1,2024-02-29,True,2.51,3.53,2.82,2.69,1.8,4.3,2.45,2.68,,0,0,0,0.93,119700.0,Retail Banking,2024-07-01,0,0,0,,0
E04466,2,2024-06-27,True,3.54,2.37,4.27,2.24,1.83,3.69,2.9,2.93,,0,0,0,0.93,119700.0,Retail Banking,2024-10-01,0,0,0,,0
E04466,3,2024-10-24,False,,,,,,,,,,0,0,0,0.93,119700.0,Retail Banking,2025-02-01,1,0,0,,0
E04466,4,2025-01-27,False,,,,,,,,,,0,0,0,0.93,119700.0,Retail Banking,2025-08-01,1,0,0,,0
E04466,5,2025-07-28,True,3.76,2.44,3.33,2.32,2.24,2.37,1.95,2.59,,0,0,0,0.93,119700.0,Retail Banking,2025-12-31,0,0,0,,0
E04467,1,2024-03-02,False,,,,,,,,,,0,0,0,0.89,102800.0,Insurance,2024-07-01,1,0,0,,0
E04467,2,2024-07-02,False,,,,,,,,,,0,0,0,0.89,102800.0,Insurance,2024-10-01,1,0,0,,0
E04467,3,2024-10-07,True,5.0,3.66,2.74,3.52,3.02,4.08,3.92,3.78,,0,0,0,0.89,102800.0,Insurance,2025-02-01,0,0,0,,0
E04467,4,2025-02-01,True,5.0,3.96,3.24,4.06,3.92,4.05,5.0,4.22,,0,0,0,0.89,102800.0,Insurance,2025-08-01,0,0,0,,0
E04467,5,2025-08-02,True,4.39,3.4,4.84,3.81,3.57,4.42,4.28,4.0,,0,0,0,0.89,102800.0,Insurance,2025-12-31,0,0,0,,0
E04469,1,2024-02-25,True,3.5,4.45,2.74,4.14,1.48,3.89,2.94,3.68,,0,0,0,0.9,68800.0,Technology,2024-07-01,0,0,0,,0
E04469,2,2024-07-03,True,3.92,4.79,3.01,3.97,2.29,4.1,1.57,5.0,,0,0,0,0.9,68800.0,Technology,2024-10-01,0,0,0,,0
E04469,3,2024-09-09,True,2.94,4.15,2.88,4.27,2.53,3.7,1.77,4.45,,0,0,0,0.9,68800.0,Technology,2025-02-01,0,0,0,,0
E04469,4,2025-02-03,True,3.96,4.24,2.93,5.0,2.22,4.52,1.74,4.36,,0,0,0,0.9,68800.0,Technology,2025-08-01,0,0,0,,0
E04469,5,2025-08-05,True,4.28,3.78,3.37,4.78,3.25,3.95,2.38,4.64,,0,0,0,0.9,68800.0,Technology,2025-12-31,0,0,0,,0
E04470,1,2024-02-29,False,,,,,,,,,,0,0,0,0.93,142000.0,Risk & Compliance,2024-07-01,1,0,0,,0
E04470,2,2024-07-02,True,3.46,2.84,2.95,2.71,3.15,3.37,2.46,3.23,,0,0,0,0.93,142000.0,Risk & Compliance,2024-10-01,0,0,0,,0
E04470,3,2024-09-25,False,,,,,,,,,,0,0,0,0.93,142000.0,Risk & Compliance,2025-02-01,1,0,0,,0
E04470,4,2025-02-01,True,2.62,2.81,3.38,2.39,2.35,3.67,2.08,3.87,,0,0,0,0.93,142000.0,Risk & Compliance,2025-08-01,0,0,0,,0
E04470,5,2025-08-04,True,3.8,1.28,3.63,2.48,2.73,3.28,2.71,2.78,,0,0,0,0.93,142000.0,Risk & Compliance,2025-12-31,0,0,0,,0
E04471,1,2024-02-23,True,4.19,2.5,4.14,2.89,3.66,4.31,4.16,3.03,,0,0,0,0.87,63300.0,Insurance,2024-07-01,0,0,0,,0
E04471,2,2024-07-01,True,4.6,2.96,3.04,2.91,3.34,4.34,3.53,3.52,,0,0,0,0.87,63300.0,Insurance,2024-10-01,0,0,0,,0
E04471,3,2024-09-01,True,5.0,3.53,3.49,4.03,2.82,4.79,3.37,4.14,,0,0,0,0.87,63300.0,Insurance,2025-02-01,0,0,0,,0
E04471,4,2025-01-27,True,3.89,3.5,2.4,3.77,3.05,4.69,3.53,4.34,,0,0,0,0.87,63300.0,Insurance,2025-08-01,0,0,0,,0
E04471,5,2025-08-01,True,4.05,3.46,2.95,3.01,4.1,5.0,4.53,2.64,,0,0,0,0.87,63300.0,Insurance,2025-12-31,0,0,0,,0
E04472,1,2024-03-04,True,5.0,2.39,3.75,3.78,4.2,2.59,3.34,3.46,,0,0,0,0.92,129800.0,Risk & Compliance,2024-07-01,0,0,0,,0
E04472,2,2024-07-05,True,4.74,2.34,3.39,3.82,2.97,1.86,2.76,3.18,,0,0,0,0.92,129800.0,Risk & Compliance,2024-10-01,0,0,0,,0
E04472,3,2024-10-06,True,3.74,2.36,2.79,4.01,3.45,2.48,2.74,2.7,,0,0,0,0.92,129800.0,Risk & Compliance,2025-02-01,0,0,0,,0
E04472,4,2025-02-03,False,,,,,,,,,,0,0,0,0.92,129800.0,Risk & Compliance,2025-08-01,1,0,0,,0
E04472,5,2025-07-25,True,3.49,2.48,2.8,4.29,3.2,2.9,1.83,2.94,,0,0,0,0.92,129800.0,Risk & Compliance,2025-12-31,0,0,0,,0
E04473,1,2024-03-05,True,4.67,4.46,2.32,3.41,3.58,3.04,4.09,3.64,,0,0,0,0.99,126100.0,Technology,2024-07-01,0,0,0,,0
E04473,2,2024-07-07,True,3.84,2.91,3.2,3.88,3.85,2.95,4.82,2.51,,0,0,0,0.99,126100.0,Technology,2024-10-01,0,0,0,,0
E04473,3,2024-10-19,False,,,,,,,,,,0,0,0,0.99,126100.0,Technology,2025-02-01,1,0,0,,0
E04473,4,2025-01-27,True,4.52,2.66,3.05,3.84,3.66,1.68,4.79,2.46,,0,0,0,0.99,126100.0,Technology,2025-08-01,0,0,0,,0
E04473,5,2025-08-02,True,4.63,3.23,3.21,4.44,2.94,1.0,4.54,2.47,,0,0,0,0.99,126100.0,Technology,2025-12-31,0,0,0,,0
E04474,1,2024-03-01,True,3.81,3.49,2.74,2.8,3.46,3.32,2.66,1.58,,0,0,0,0.9,95500.0,Retail Banking,2024-07-01,0,0,0,,0
E04474,2,2024-06-28,True,4.72,4.47,3.11,3.88,2.52,2.69,3.09,1.25,,0,0,0,0.9,95500.0,Retail Banking,2024-10-01,0,0,0,,0
E04474,3,2024-09-25,True,4.45,5.0,3.3,3.61,2.58,2.43,2.7,1.0,,0,0,0,0.9,95500.0,Retail Banking,2025-02-01,0,0,0,,0
E04474,4,2025-01-26,True,4.28,3.86,3.34,2.75,2.87,2.55,2.77,1.11,,0,0,0,0.9,95500.0,Retail Banking,2025-08-01,0,0,0,,0
E04474,5,2025-07-26,True,5.0,4.1,3.9,3.17,3.39,2.67,3.52,1.27,,0,0,0,0.9,95500.0,Retail Banking,2025-12-31,0,0,0,,0
E04475,1,2024-03-07,True,2.92,3.59,4.4,2.85,3.7,3.14,3.37,2.58,,0,0,1,0.84,137400.0,Wealth Management,2024-07-01,0,0,0,,0
E04475,2,2024-07-04,True,3.24,3.87,4.88,2.15,3.4,3.74,3.66,2.38,,0,0,1,0.84,137400.0,Wealth Management,2024-10-01,0,0,0,,0
E04475,3,2024-10-08,True,3.32,3.63,5.0,2.82,4.64,4.43,2.78,2.02,,0,0,1,0.84,137400.0,Wealth Management,2025-02-01,0,0,0,,0
E04475,4,2025-02-07,True,3.49,3.69,5.0,2.75,3.91,5.0,4.06,1.92,,0,0,1,0.84,137400.0,Wealth Management,2025-08-01,0,0,0,,0
E04475,5,2025-07-27,True,3.52,4.88,4.48,3.31,4.24,4.26,3.43,2.85,,0,0,1,0.84,137400.0,Wealth Management,2025-12-31,0,0,0,,0
E04476,1,2024-03-07,True,3.43,4.3,3.54,3.24,5.0,4.42,3.14,4.25,,0,0,0,0.98,126000.0,Technology,2024-07-01,0,0,0,,0
E04476,2,2024-07-04,True,4.33,4.27,4.72,3.89,4.62,3.81,2.02,2.97,,0,0,0,0.98,126000.0,Technology,2024-10-01,0,0,0,,0
E04476,3,2024-09-29,False,,,,,,,,,,0,0,0,0.98,126000.0,Technology,2025-02-01,1,0,0,,0
E04476,4,2025-01-28,False,,,,,,,,,,0,0,0,0.98,126000.0,Technology,2025-08-01,1,0,0,,0
E04476,5,2025-07-27,True,4.3,4.11,4.82,3.28,4.93,4.36,3.23,3.67,,0,0,0,0.98,126000.0,Technology,2025-12-31,0,0,0,,0
E04477,1,2024-03-05,True,2.66,3.66,1.26,1.7,1.06,2.22,3.42,2.33,,0,0,0,0.95,112400.0,Risk & Compliance,2024-07-01,0,0,0,,0
E04477,2,2024-07-07,True,1.98,2.52,2.62,2.2,1.0,1.87,2.49,2.37,,0,0,0,0.95,112400.0,Risk & Compliance,2024-10-01,0,0,0,,0
E04477,3,2024-09-21,True,3.62,2.37,2.28,1.79,1.38,2.81,2.89,1.18,,0,0,0,0.95,112400.0,Risk & Compliance,2025-02-01,0,0,0,,0
E04477,4,2025-01-25,False,,,,,,,,,,0,0,0,0.95,112400.0,Risk & Compliance,2025-08-01,1,0,0,,0
E04477,5,2025-07-31,True,2.89,2.22,2.7,1.24,1.11,2.16,2.86,1.52,,0,0,0,0.95,112400.0,Risk & Compliance,2025-12-31,0,0,0,,0
E04478,1,2024-02-29,True,1.42,2.04,1.88,2.13,1.69,2.34,2.91,2.27,,0,0,1,0.79,203700.0,Risk & Compliance,2024-07-01,0,0,0,,0
E04478,2,2024-07-02,False,,,,,,,,,,0,0,1,0.79,203700.0,Risk & Compliance,2024-10-01,1,0,0,,0
E04478,3,2024-09-26,False,,,,,,,,,,0,0,1,0.79,203700.0,Risk & Compliance,2025-02-01,1,0,0,,0
E04478,4,2025-02-03,True,2.22,2.01,1.58,2.84,1.48,2.5,1.91,2.29,,0,0,1,0.79,203700.0,Risk & Compliance,2025-08-01,0,0,0,,0
E04478,5,2025-07-30,True,1.68,1.9,1.66,3.36,2.23,2.72,2.66,1.19,,0,0,1,0.79,203700.0,Risk & Compliance,2025-12-31,0,0,0,,0
E04479,1,2024-03-06,True,2.7,1.85,1.0,2.28,2.2,1.6,3.65,1.08,,0,0,0,0.99,456900.0,Insurance,2024-07-01,0,0,0,,0
E04479,2,2024-07-06,False,,,,,,,,,,0,0,0,0.99,456900.0,Insurance,2024-10-01,1,0,0,,0
E04479,3,2024-09-20,True,3.11,1.95,1.63,1.77,1.69,1.59,3.65,1.0,,0,0,0,0.99,456900.0,Insurance,2025-02-01,0,0,0,,0
E04479,4,2025-02-04,True,2.84,1.79,1.0,1.36,1.77,2.39,2.67,1.61,,0,0,0,0.99,456900.0,Insurance,2025-08-01,0,0,0,,0
E04479,5,2025-07-27,True,2.38,1.86,1.84,1.27,2.03,1.37,2.4,1.33,,0,0,0,0.99,456900.0,Insurance,2025-12-31,0,0,0,,0
E04480,1,2024-03-05,True,2.94,3.45,3.6,3.36,2.16,4.24,3.49,4.85,,0,0,0,1.02,141500.0,Risk & Compliance,2024-07-01,0,0,0,,0
E04480,2,2024-07-03,True,1.97,3.64,2.71,3.36,1.95,5.0,3.75,5.0,,0,0,0,1.02,141500.0,Risk & Compliance,2024-10-01,0,0,0,,0
E04480,3,2024-09-14,True,2.26,3.42,3.88,4.25,2.46,5.0,3.69,5.0,,0,0,0,1.02,141500.0,Risk & Compliance,2025-02-01,0,0,0,,0
E04480,4,2025-01-25,True,1.5,3.68,3.19,3.08,2.66,5.0,3.29,4.68,,0,0,0,1.02,141500.0,Risk & Compliance,2025-08-01,0,0,0,,0
E04480,5,2025-07-31,True,2.18,5.0,2.86,1.91,2.66,4.24,4.24,5.0,,0,0,0,1.02,141500.0,Risk & Compliance,2025-12-31,0,0,0,,0
E04481,1,2024-02-24,True,3.12,1.9,3.35,3.35,3.83,4.02,3.3,3.02,,0,0,0,1.03,84200.0,Retail Banking,2024-07-01,0,0,0,,0
E04481,2,2024-07-02,False,,,,,,,,,,0,0,0,1.03,84200.0,Retail Banking,2024-10-01,1,0,0,,0
E04481,3,2024-10-03,True,1.76,2.09,3.36,2.72,2.71,4.58,3.89,3.08,,0,0,0,1.03,84200.0,Retail Banking,2025-02-01,0,0,0,,0
E04481,4,2025-01-31,True,2.77,1.72,1.96,2.31,2.64,3.97,4.07,3.04,,0,0,0,1.03,84200.0,Retail Banking,2025-08-01,0,0,0,,0
E04481,5,2025-08-04,True,2.8,1.86,2.67,3.09,3.13,4.49,5.0,2.36,,0,0,0,1.03,84200.0,Retail Banking,2025-12-31,0,0,0,,0
E04482,1,2024-02-28,True,2.6,3.41,2.56,3.82,3.66,4.47,2.17,4.09,,0,0,0,1.01,62900.0,Corporate Operations,2024-07-01,0,0,0,,0
E04482,2,2024-07-07,True,2.38,3.37,1.38,4.41,3.28,4.24,2.6,2.99,,0,0,0,1.01,62900.0,Corporate Operations,2024-10-01,0,0,0,,0
E04482,3,2024-10-23,True,2.65,4.29,2.18,4.99,2.13,4.59,3.72,3.15,,0,0,0,1.01,62900.0,Corporate Operations,2025-02-01,0,0,0,,0
E04482,4,2025-02-01,True,1.82,4.04,2.95,4.82,3.12,4.52,3.08,3.28,,0,0,0,1.01,62900.0,Corporate Operations,2025-08-01,0,0,0,,0
E04482,5,2025-07-26,True,2.62,3.16,3.22,3.98,2.95,4.63,3.22,2.48,,0,0,0,1.01,62900.0,Corporate Operations,2025-12-31,0,0,0,,0
E04483,1,2024-03-02,True,2.91,2.39,3.4,2.77,3.86,2.11,2.36,3.31,,0,0,0,0.92,126800.0,Retail Banking,2024-07-01,0,0,0,,0
E04483,2,2024-07-01,True,3.87,2.25,4.5,2.66,3.78,1.39,2.14,2.65,,0,0,0,0.92,126800.0,Retail Banking,2024-10-01,0,0,0,,0
E04483,3,2024-10-25,True,4.17,1.78,3.4,1.96,3.61,1.79,1.6,3.2,,0,0,0,0.92,126800.0,Retail Banking,2025-02-01,0,0,0,,0
E04483,4,2025-02-03,True,4.1,2.46,4.2,1.27,3.78,2.6,2.24,3.26,,0,0,0,0.92,126800.0,Retail Banking,2025-08-01,0,0,0,,0
E04483,5,2025-08-06,True,3.32,2.73,4.01,2.69,3.71,2.92,2.69,3.33,,0,0,0,0.92,126800.0,Retail Banking,2025-12-31,0,0,0,,0
E04484,1,2024-02-23,False,,,,,,,,,2025-08-29,1,0,0,1.01,289800.0,Risk & Compliance,2024-07-01,1,0,0,voluntary,0
E04484,2,2024-06-26,True,3.07,3.48,2.03,2.9,4.27,3.69,3.76,2.45,2025-08-29,1,0,0,1.01,289800.0,Risk & Compliance,2024-10-01,0,0,0,voluntary,0
E04484,3,2024-09-27,False,,,,,,,,,2025-08-29,1,0,0,1.01,289800.0,Risk & Compliance,2025-02-01,1,0,0,voluntary,0
E04484,4,2025-02-04,True,2.82,3.27,3.32,2.54,3.14,3.2,4.69,3.35,2025-08-29,1,0,0,1.01,289800.0,Risk & Compliance,2025-08-01,0,0,0,voluntary,0
E04484,5,2025-07-28,False,,,,,,,,,2025-08-29,1,0,0,1.01,289800.0,Risk & Compliance,2025-12-31,1,1,0,voluntary,0
E04485,1,2024-03-03,True,2.89,3.14,3.59,3.68,2.87,3.98,1.97,4.26,,0,0,0,1.04,117900.0,Insurance,2024-07-01,0,0,0,,0
E04485,2,2024-07-05,True,3.07,3.86,3.46,3.88,4.47,3.36,2.04,4.38,,0,0,0,1.04,117900.0,Insurance,2024-10-01,0,0,0,,0
E04485,3,2024-10-25,False,,,,,,,,,,0,0,0,1.04,117900.0,Insurance,2025-02-01,1,0,0,,0
E04485,4,2025-02-01,True,3.74,3.41,3.86,3.93,4.96,4.53,1.96,3.92,,0,0,0,1.04,117900.0,Insurance,2025-08-01,0,0,0,,0
E04485,5,2025-08-04,True,4.87,3.25,2.63,2.86,4.09,3.82,1.64,3.92,,0,0,0,1.04,117900.0,Insurance,2025-12-31,0,0,0,,0
E04486,1,2024-03-02,True,4.07,3.37,3.73,3.66,2.3,4.21,3.67,4.64,,0,0,0,1.02,127000.0,Retail Banking,2024-07-01,0,0,0,,0
E04486,2,2024-06-28,True,3.19,1.48,3.93,4.08,1.59,4.08,3.86,4.77,,0,0,0,1.02,127000.0,Retail Banking,2024-10-01,0,0,0,,0
E04486,3,2024-10-15,True,2.66,2.25,3.71,3.76,2.35,3.1,3.38,4.36,,0,0,0,1.02,127000.0,Retail Banking,2025-02-01,0,0,0,,0
E04486,4,2025-02-06,True,3.08,1.56,4.43,3.66,2.85,2.47,3.28,3.87,,0,0,0,1.02,127000.0,Retail Banking,2025-08-01,0,0,0,,0
E04486,5,2025-07-29,False,,,,,,,,,,0,0,0,1.02,127000.0,Retail Banking,2025-12-31,1,0,0,,0
E04487,1,2024-02-26,False,,,,,,,,,,0,0,0,0.96,65900.0,Retail Banking,2024-07-01,1,0,0,,0
E04487,2,2024-07-03,True,4.83,3.71,4.71,4.17,4.48,5.0,4.22,5.0,,0,0,0,0.96,65900.0,Retail Banking,2024-10-01,0,0,0,,0
E04487,3,2024-09-20,True,4.65,4.03,4.21,4.26,4.18,5.0,2.87,5.0,,0,0,0,0.96,65900.0,Retail Banking,2025-02-01,0,0,0,,0
E04487,4,2025-02-03,False,,,,,,,,,,0,0,0,0.96,65900.0,Retail Banking,2025-08-01,1,0,0,,0
E04487,5,2025-08-07,True,3.6,3.74,3.88,3.69,4.81,4.29,3.53,5.0,,0,0,0,0.96,65900.0,Retail Banking,2025-12-31,0,0,0,,0
E04488,1,2024-03-01,True,3.68,4.64,3.52,2.46,4.76,4.88,4.53,4.06,,0,0,0,0.94,78300.0,Risk & Compliance,2024-07-01,0,0,0,,0
E04488,2,2024-07-01,True,3.73,4.42,4.15,2.12,4.17,4.34,4.25,3.07,,0,0,0,0.94,78300.0,Risk & Compliance,2024-10-01,0,0,0,,0
E04488,3,2024-10-30,True,3.38,4.01,2.74,2.02,2.81,4.99,4.4,2.46,,0,0,0,0.94,78300.0,Risk & Compliance,2025-02-01,0,0,0,,0
E04488,4,2025-02-07,True,2.96,4.21,3.8,2.31,3.5,4.72,4.35,2.22,,0,0,0,0.94,78300.0,Risk & Compliance,2025-08-01,0,0,0,,0
E04488,5,2025-07-25,True,3.42,5.0,3.3,2.78,3.93,5.0,3.3,2.76,,0,0,0,0.94,78300.0,Risk & Compliance,2025-12-31,0,0,0,,0
E04489,1,2024-02-27,False,,,,,,,,,,0,0,1,0.76,130800.0,Risk & Compliance,2024-07-01,1,0,0,,0
E04489,2,2024-06-30,True,4.09,2.7,3.73,3.42,4.24,1.93,4.34,4.11,,0,0,1,0.76,130800.0,Risk & Compliance,2024-10-01,0,0,0,,0
E04489,3,2024-10-01,True,4.65,2.15,4.44,3.8,4.23,2.96,3.42,3.67,,0,0,1,0.76,130800.0,Risk & Compliance,2025-02-01,0,0,0,,0
E04489,4,2025-02-07,True,4.52,2.74,3.65,3.95,4.04,2.61,2.89,3.39,,0,0,1,0.76,130800.0,Risk & Compliance,2025-08-01,0,0,0,,0
E04489,5,2025-08-07,True,4.32,3.24,3.51,3.92,2.97,3.24,2.24,3.57,,0,0,1,0.76,130800.0,Risk & Compliance,2025-12-31,0,0,0,,0
E04490,1,2024-03-06,True,3.66,1.18,3.64,3.72,1.96,2.84,4.22,1.6,,0,0,1,0.81,103500.0,Retail Banking,2024-07-01,0,0,0,,0
E04490,2,2024-06-24,True,3.55,1.86,4.35,3.62,2.28,2.04,3.74,2.28,,0,0,1,0.81,103500.0,Retail Banking,2024-10-01,0,0,0,,0
E04490,3,2024-09-07,True,3.15,2.28,4.37,3.3,2.11,3.72,4.03,2.47,,0,0,1,0.81,103500.0,Retail Banking,2025-02-01,0,0,0,,0
E04490,4,2025-01-31,True,3.52,2.7,4.13,3.78,1.85,3.74,4.01,2.53,,0,0,1,0.81,103500.0,Retail Banking,2025-08-01,0,0,0,,0
E04490,5,2025-08-08,True,3.9,2.71,4.1,2.24,2.26,3.51,3.41,3.4,,0,0,1,0.81,103500.0,Retail Banking,2025-12-31,0,0,0,,0
E04491,1,2024-03-04,True,4.33,3.46,4.39,4.23,4.39,4.63,3.94,3.9,,0,0,0,1.03,96600.0,Insurance,2024-07-01,0,0,0,,0
E04491,2,2024-06-30,False,,,,,,,,,,0,0,0,1.03,96600.0,Insurance,2024-10-01,1,0,0,,0
E04491,3,2024-09-25,False,,,,,,,,,,0,0,0,1.03,96600.0,Insurance,2025-02-01,1,0,0,,0
E04491,4,2025-01-31,True,5.0,2.86,4.93,3.98,5.0,5.0,3.65,4.61,,0,0,0,1.03,96600.0,Insurance,2025-08-01,0,0,0,,0
E04491,5,2025-07-26,True,4.84,2.21,5.0,4.88,5.0,4.74,5.0,3.93,,0,0,0,1.03,96600.0,Insurance,2025-12-31,0,0,0,,0
E04492,1,2024-02-23,True,3.29,2.91,4.54,2.89,4.13,4.29,3.3,2.83,,0,0,1,0.93,70800.0,Corporate Operations,2024-07-01,0,0,0,,0
E04492,2,2024-06-30,True,3.95,3.98,5.0,3.62,4.37,3.04,2.56,2.52,,0,0,1,0.93,70800.0,Corporate Operations,2024-10-01,0,0,0,,0
E04492,3,2024-10-20,True,3.68,4.13,5.0,3.33,4.89,3.85,2.7,1.37,,0,0,1,0.93,70800.0,Corporate Operations,2025-02-01,0,0,0,,0
E04492,4,2025-02-05,False,,,,,,,,,,0,0,1,0.93,70800.0,Corporate Operations,2025-08-01,1,0,0,,0
E04492,5,2025-07-26,False,,,,,,,,,,0,0,1,0.93,70800.0,Corporate Operations,2025-12-31,1,0,0,,0
E04493,1,2024-02-25,False,,,,,,,,,,0,0,0,0.99,139600.0,Retail Banking,2024-07-01,1,0,0,,0
E04493,2,2024-06-24,True,2.43,3.8,2.5,2.87,2.52,2.51,3.4,4.16,,0,0,0,0.99,139600.0,Retail Banking,2024-10-01,0,0,0,,0
E04493,3,2024-10-29,True,3.95,3.69,2.27,2.56,2.76,3.98,3.08,4.11,,0,0,0,0.99,139600.0,Retail Banking,2025-02-01,0,0,0,,0
E04493,4,2025-02-07,False,,,,,,,,,,0,0,0,0.99,139600.0,Retail Banking,2025-08-01,1,0,0,,0
E04493,5,2025-07-31,True,3.58,3.5,3.38,2.67,2.67,3.33,2.09,3.49,,0,0,0,0.99,139600.0,Retail Banking,2025-12-31,0,0,0,,0
E04494,1,2024-02-24,True,2.77,3.67,3.54,2.89,3.33,2.86,2.34,2.64,,0,0,0,1.01,73900.0,Insurance,2024-07-01,0,0,0,,0
E04494,2,2024-07-07,False,,,,,,,,,,0,0,0,1.01,73900.0,Insurance,2024-10-01,1,0,0,,0
E04494,3,2024-09-17,True,3.17,3.84,3.43,2.47,3.53,2.52,2.35,2.07,,0,0,0,1.01,73900.0,Insurance,2025-02-01,0,0,0,,0
E04494,4,2025-01-28,True,2.63,4.18,3.28,3.25,3.92,2.57,2.61,1.61,,0,0,0,1.01,73900.0,Insurance,2025-08-01,0,0,0,,0
E04494,5,2025-08-03,True,2.9,4.5,2.18,3.1,4.42,2.51,2.71,1.05,,0,0,0,1.01,73900.0,Insurance,2025-12-31,0,0,0,,0
E04495,1,2024-03-05,True,5.0,3.1,4.78,3.83,2.93,4.22,2.41,2.55,,0,0,0,1.04,93100.0,Technology,2024-07-01,0,0,0,,0
E04495,2,2024-06-30,True,5.0,2.65,4.48,2.98,3.37,4.15,2.76,3.13,,0,0,0,1.04,93100.0,Technology,2024-10-01,0,0,0,,0
E04495,3,2024-09-05,True,4.17,2.86,4.06,3.45,3.85,4.73,2.62,2.8,,0,0,0,1.04,93100.0,Technology,2025-02-01,0,0,0,,0
E04495,4,2025-02-04,True,3.34,5.0,3.03,2.8,4.14,3.9,1.83,3.66,,0,0,0,1.04,93100.0,Technology,2025-08-01,0,0,0,,0
E04495,5,2025-07-30,True,4.09,4.07,2.42,3.62,4.12,3.48,2.02,3.12,,0,0,0,1.04,93100.0,Technology,2025-12-31,0,0,0,,0
E04496,1,2024-03-08,False,,,,,,,,,,0,0,0,1.0,82600.0,Insurance,2024-07-01,1,0,0,,0
E04496,2,2024-06-26,True,3.09,3.06,4.72,2.96,3.1,3.98,2.12,2.84,,0,0,0,1.0,82600.0,Insurance,2024-10-01,0,0,0,,0
E04496,3,2024-10-21,True,3.23,2.59,4.76,2.12,2.98,3.51,2.02,3.36,,0,0,0,1.0,82600.0,Insurance,2025-02-01,0,0,0,,0
E04496,4,2025-02-01,False,,,,,,,,,,0,0,0,1.0,82600.0,Insurance,2025-08-01,1,0,0,,0
E04496,5,2025-08-03,True,3.63,1.99,3.91,3.68,2.98,3.66,2.06,3.32,,0,0,0,1.0,82600.0,Insurance,2025-12-31,0,0,0,,0
E04498,1,2024-03-04,False,,,,,,,,,,0,0,0,0.98,133900.0,Corporate Operations,2024-07-01,1,0,0,,0
E04498,2,2024-06-25,True,3.33,3.64,2.57,2.44,4.69,3.81,3.38,3.41,,0,0,0,0.98,133900.0,Corporate Operations,2024-10-01,0,0,0,,0
E04498,3,2024-10-20,True,2.79,3.69,2.69,2.49,4.27,3.66,2.17,4.37,,0,0,0,0.98,133900.0,Corporate Operations,2025-02-01,0,0,0,,0
E04498,4,2025-01-29,True,3.04,4.32,2.83,2.49,3.99,3.87,3.3,3.44,,0,0,0,0.98,133900.0,Corporate Operations,2025-08-01,0,0,0,,0
E04498,5,2025-08-01,True,3.37,4.66,3.69,2.07,4.56,4.13,3.62,1.78,,0,0,0,0.98,133900.0,Corporate Operations,2025-12-31,0,0,0,,0
E04499,1,2024-02-29,True,2.63,3.07,3.4,3.37,2.89,3.08,2.73,2.72,,0,0,0,0.93,96900.0,Insurance,2024-07-01,0,0,0,,0
E04499,2,2024-06-29,False,,,,,,,,,,0,0,0,0.93,96900.0,Insurance,2024-10-01,1,0,0,,0
E04499,3,2024-09-19,True,3.05,3.27,2.63,3.76,2.55,3.14,3.04,2.43,,0,0,0,0.93,96900.0,Insurance,2025-02-01,0,0,0,,0
E04499,4,2025-02-03,True,3.03,4.47,1.92,5.0,1.17,3.18,4.29,3.34,,0,0,0,0.93,96900.0,Insurance,2025-08-01,0,0,0,,0
E04499,5,2025-08-01,True,2.82,3.42,1.68,4.15,1.44,3.31,3.24,4.12,,0,0,0,0.93,96900.0,Insurance,2025-12-31,0,0,0,,0
E04500,1,2024-03-05,True,3.63,2.48,4.89,3.99,4.04,3.49,2.01,3.65,,0,0,0,1.07,93800.0,Retail Banking,2024-07-01,0,0,0,,0
E04500,2,2024-07-08,False,,,,,,,,,,0,0,0,1.07,93800.0,Retail Banking,2024-10-01,1,0,0,,0
