employee_id,review_date,performance_rating,review_cycle,promotion_recommendation,goal_achievement_score,reviewer_id,exit_dt,voluntary,regrettable,hipo,compa_ratio,department,role_level,tenure_years,days_to_exit,exit_180,no_promo
E07866,2024-06-24,Meets Expectations,2024-H1,False,58.2,E02631,,0,0,0,1.08,Retail Banking,1,6.5,,0,1
E07866,2024-12-09,High Performer,2024-H2,False,70.3,E02631,,0,0,0,1.08,Retail Banking,1,6.5,,0,1
E07866,2025-05-27,High Performer,2025-H1,True,72.9,E02631,,0,0,0,1.08,Retail Banking,1,6.5,,0,0
E07867,2024-05-16,Below Expectations,2024-H1,False,61.1,E04403,,0,0,0,1.15,Risk & Compliance,1,6.5,,0,1
E07867,2024-12-10,Meets Expectations,2024-H2,False,58.2,E04403,,0,0,0,1.15,Risk & Compliance,1,6.5,,0,1
E07867,2025-06-14,Below Expectations,2025-H1,False,33.5,E04403,,0,0,0,1.15,Risk & Compliance,1,6.5,,0,1
E07868,2024-06-17,Below Expectations,2024-H1,False,45.6,E03169,,0,0,0,1.02,Technology,1,6.5,,0,1
E07868,2024-12-08,Meets Expectations,2024-H2,False,46.0,E03169,,0,0,0,1.02,Technology,1,6.5,,0,1
E07868,2025-06-11,High Performer,2025-H1,False,59.3,E03169,,0,0,0,1.02,Technology,1,6.5,,0,1
E07869,2024-05-14,Below Expectations,2024-H1,False,31.6,E03501,,0,0,0,0.95,Risk & Compliance,1,6.5,,0,1
E07869,2024-12-19,Below Expectations,2024-H2,False,45.3,E03501,,0,0,0,0.95,Risk & Compliance,1,6.5,,0,1
E07869,2025-05-25,Meets Expectations,2025-H1,False,65.0,E03501,,0,0,0,0.95,Risk & Compliance,1,6.5,,0,1
E07871,2024-05-26,Meets Expectations,2024-H1,False,69.5,E00614,,0,0,0,1.09,Technology,1,6.5,,0,1
E07871,2024-12-01,Meets Expectations,2024-H2,False,81.5,E00614,,0,0,0,1.09,Technology,1,6.5,,0,1
E07871,2025-05-28,High Performer,2025-H1,False,84.0,E00614,,0,0,0,1.09,Technology,1,6.5,,0,1
E07872,2024-05-24,High Performer,2024-H1,False,64.8,E10086,,0,0,0,0.96,Technology,1,6.5,,0,1
E07872,2024-12-07,Meets Expectations,2024-H2,False,70.7,E10086,,0,0,0,0.96,Technology,1,6.5,,0,1
E07872,2025-05-29,Below Expectations,2025-H1,False,56.3,E10086,,0,0,0,0.96,Technology,1,6.5,,0,1
E07873,2024-06-06,Outstanding,2024-H1,False,83.5,E00428,,0,0,1,0.89,Risk & Compliance,1,6.5,,0,1
E07873,2024-11-13,High Performer,2024-H2,True,85.3,E00428,,0,0,1,0.89,Risk & Compliance,1,6.5,,0,0
E07873,2025-06-01,Meets Expectations,2025-H1,False,52.5,E00428,,0,0,1,0.89,Risk & Compliance,1,6.5,,0,1
E07875,2024-05-18,High Performer,2024-H1,True,77.6,E02749,,0,0,0,1.06,Retail Banking,1,6.5,,0,0
E07875,2024-12-25,High Performer,2024-H2,False,80.5,E02749,,0,0,0,1.06,Retail Banking,1,6.5,,0,1
E07875,2025-05-15,Meets Expectations,2025-H1,False,53.9,E02749,,0,0,0,1.06,Retail Banking,1,6.5,,0,1
E07876,2024-05-31,High Performer,2024-H1,False,81.9,E00344,,0,0,0,0.97,Corporate Operations,2,6.5,,0,1
E07876,2024-12-18,Meets Expectations,2024-H2,False,73.9,E00344,,0,0,0,0.97,Corporate Operations,2,6.5,,0,1
E07876,2025-06-23,Unsatisfactory,2025-H1,False,45.6,E00344,,0,0,0,0.97,Corporate Operations,2,6.5,,0,1
E07877,2024-06-06,Meets Expectations,2024-H1,False,54.9,E07800,,0,0,0,0.96,Wealth Management,1,6.416666666666667,,0,1
E07877,2024-11-18,High Performer,2024-H2,False,69.7,E07800,,0,0,0,0.96,Wealth Management,1,6.416666666666667,,0,1
E07877,2025-06-28,High Performer,2025-H1,True,85.1,E07800,,0,0,0,0.96,Wealth Management,1,6.416666666666667,,0,0
E07878,2024-06-14,Below Expectations,2024-H1,False,38.3,E02997,,0,0,0,0.98,Technology,1,6.416666666666667,,0,1
E07878,2024-11-22,Meets Expectations,2024-H2,False,50.5,E02997,,0,0,0,0.98,Technology,1,6.416666666666667,,0,1
E07878,2025-06-13,Meets Expectations,2025-H1,False,71.0,E02997,,0,0,0,0.98,Technology,1,6.416666666666667,,0,1
E07880,2024-06-11,Meets Expectations,2024-H1,False,55.0,E02962,2025-03-05,1,0,0,0.85,Insurance,1,5.583333333333333,267.0,0,1
E07880,2024-12-08,Meets Expectations,2024-H2,False,72.6,E02962,2025-03-05,1,0,0,0.85,Insurance,1,5.583333333333333,87.0,1,1
E07881,2024-05-17,Meets Expectations,2024-H1,False,49.6,E01872,,0,0,0,1.03,Retail Banking,1,6.416666666666667,,0,1
E07881,2024-12-20,Meets Expectations,2024-H2,False,65.0,E01872,,0,0,0,1.03,Retail Banking,1,6.416666666666667,,0,1
E07881,2025-06-11,Meets Expectations,2025-H1,False,73.6,E01872,,0,0,0,1.03,Retail Banking,1,6.416666666666667,,0,1
E07882,2024-06-09,Meets Expectations,2024-H1,False,43.1,E13827,,0,0,0,0.87,Wealth Management,2,6.416666666666667,,0,1
E07882,2024-12-27,High Performer,2024-H2,False,67.7,E13827,,0,0,0,0.87,Wealth Management,2,6.416666666666667,,0,1
E07882,2025-05-29,Outstanding,2025-H1,False,81.2,E13827,,0,0,0,0.87,Wealth Management,2,6.416666666666667,,0,1
E07883,2024-06-26,Meets Expectations,2024-H1,False,76.4,E01311,,0,0,0,0.86,Technology,1,6.416666666666667,,0,1
E07883,2024-11-28,Meets Expectations,2024-H2,False,59.5,E01311,,0,0,0,0.86,Technology,1,6.416666666666667,,0,1
E07883,2025-05-22,Meets Expectations,2025-H1,False,59.5,E01311,,0,0,0,0.86,Technology,1,6.416666666666667,,0,1
E07885,2024-05-25,Meets Expectations,2024-H1,False,61.5,E00955,,0,0,0,1.03,Retail Banking,1,6.416666666666667,,0,1
E07885,2024-12-06,High Performer,2024-H2,True,74.7,E00955,,0,0,0,1.03,Retail Banking,1,6.416666666666667,,0,0
E07885,2025-05-26,Meets Expectations,2025-H1,False,88.7,E00955,,0,0,0,1.03,Retail Banking,1,6.416666666666667,,0,1
E07887,2024-06-03,Meets Expectations,2024-H1,False,57.2,E01759,,0,0,0,0.91,Corporate Operations,1,6.416666666666667,,0,1
E07887,2024-12-06,High Performer,2024-H2,True,81.0,E01759,,0,0,0,0.91,Corporate Operations,1,6.416666666666667,,0,0
E07887,2025-06-13,High Performer,2025-H1,True,62.1,E01759,,0,0,0,0.91,Corporate Operations,1,6.416666666666667,,0,0
E07888,2024-06-18,High Performer,2024-H1,True,83.7,E02096,,0,0,1,0.84,Retail Banking,1,6.416666666666667,,0,0
E07888,2024-12-22,Meets Expectations,2024-H2,False,76.9,E02096,,0,0,1,0.84,Retail Banking,1,6.416666666666667,,0,1
E07888,2025-05-21,Meets Expectations,2025-H1,False,69.3,E02096,,0,0,1,0.84,Retail Banking,1,6.416666666666667,,0,1
E07889,2024-05-25,High Performer,2024-H1,True,89.6,E11597,,0,0,0,0.79,Technology,1,6.416666666666667,,0,0
E07889,2024-11-22,Meets Expectations,2024-H2,False,45.2,E11597,,0,0,0,0.79,Technology,1,6.416666666666667,,0,1
E07889,2025-06-24,High Performer,2025-H1,True,73.2,E11597,,0,0,0,0.79,Technology,1,6.416666666666667,,0,0
E07890,2024-05-28,High Performer,2024-H1,False,73.9,E02136,,0,0,0,0.95,Retail Banking,1,6.416666666666667,,0,1
E07890,2024-12-24,Meets Expectations,2024-H2,False,55.6,E02136,,0,0,0,0.95,Retail Banking,1,6.416666666666667,,0,1
E07890,2025-06-20,Meets Expectations,2025-H1,False,65.2,E02136,,0,0,0,0.95,Retail Banking,1,6.416666666666667,,0,1
E07891,2024-06-27,Meets Expectations,2024-H1,False,63.8,E07570,,0,0,0,0.89,Wealth Management,1,6.416666666666667,,0,1
E07891,2024-12-24,Meets Expectations,2024-H2,False,56.4,E07570,,0,0,0,0.89,Wealth Management,1,6.416666666666667,,0,1
E07891,2025-05-28,Meets Expectations,2025-H1,False,63.2,E07570,,0,0,0,0.89,Wealth Management,1,6.416666666666667,,0,1
E07892,2024-06-09,Outstanding,2024-H1,True,66.5,E11647,,0,0,0,0.94,Risk & Compliance,3,6.333333333333333,,0,0
E07892,2024-11-20,High Performer,2024-H2,False,71.2,E11647,,0,0,0,0.94,Risk & Compliance,3,6.333333333333333,,0,1
E07892,2025-06-09,Unsatisfactory,2025-H1,False,25.9,E11647,,0,0,0,0.94,Risk & Compliance,3,6.333333333333333,,0,1
E07893,2024-06-11,Below Expectations,2024-H1,False,59.1,E05696,2025-06-25,1,0,0,0.96,Technology,1,5.833333333333333,379.0,0,1
E07893,2024-11-21,High Performer,2024-H2,True,63.2,E05696,2025-06-25,1,0,0,0.96,Technology,1,5.833333333333333,216.0,0,0
E07893,2025-06-18,Meets Expectations,2025-H1,False,62.2,E05696,2025-06-25,1,0,0,0.96,Technology,1,5.833333333333333,7.0,1,1
E07895,2024-05-27,High Performer,2024-H1,False,66.7,E00575,,0,0,0,1.06,Retail Banking,1,6.333333333333333,,0,1
E07895,2024-12-18,High Performer,2024-H2,False,64.5,E00575,,0,0,0,1.06,Retail Banking,1,6.333333333333333,,0,1
E07895,2025-06-14,Meets Expectations,2025-H1,False,50.3,E00575,,0,0,0,1.06,Retail Banking,1,6.333333333333333,,0,1
E07896,2024-06-15,Outstanding,2024-H1,True,78.7,E01253,,0,0,0,1.02,Insurance,1,6.333333333333333,,0,0
E07896,2024-12-23,Meets Expectations,2024-H2,False,43.1,E01253,,0,0,0,1.02,Insurance,1,6.333333333333333,,0,1
E07896,2025-05-27,Meets Expectations,2025-H1,False,66.1,E01253,,0,0,0,1.02,Insurance,1,6.333333333333333,,0,1
E07897,2024-06-14,High Performer,2024-H1,False,72.7,E00439,,0,0,0,1.02,Technology,1,6.333333333333333,,0,1
E07897,2024-11-27,Meets Expectations,2024-H2,False,59.4,E00439,,0,0,0,1.02,Technology,1,6.333333333333333,,0,1
E07897,2025-06-19,Outstanding,2025-H1,True,85.6,E00439,,0,0,0,1.02,Technology,1,6.333333333333333,,0,0
E07898,2024-05-15,High Performer,2024-H1,False,92.4,E04993,,0,0,1,0.83,Technology,2,6.333333333333333,,0,1
E07898,2024-11-13,Outstanding,2024-H2,False,70.5,E04993,,0,0,1,0.83,Technology,2,6.333333333333333,,0,1
E07898,2025-06-26,High Performer,2025-H1,False,76.0,E04993,,0,0,1,0.83,Technology,2,6.333333333333333,,0,1
E07899,2024-06-11,Meets Expectations,2024-H1,False,52.2,E01966,,0,0,0,0.94,Retail Banking,1,6.333333333333333,,0,1
E07899,2024-11-15,Outstanding,2024-H2,True,83.8,E01966,,0,0,0,0.94,Retail Banking,1,6.333333333333333,,0,0
E07899,2025-06-08,Meets Expectations,2025-H1,False,78.6,E01966,,0,0,0,0.94,Retail Banking,1,6.333333333333333,,0,1
E07900,2024-06-02,Meets Expectations,2024-H1,False,59.6,E03522,,0,0,0,0.98,Risk & Compliance,1,6.333333333333333,,0,1
E07900,2024-12-23,Outstanding,2024-H2,False,94.3,E03522,,0,0,0,0.98,Risk & Compliance,1,6.333333333333333,,0,1
E07900,2025-06-14,Outstanding,2025-H1,False,83.3,E03522,,0,0,0,0.98,Risk & Compliance,1,6.333333333333333,,0,1
E07901,2024-06-27,High Performer,2024-H1,False,74.6,E01666,,0,0,0,1.02,Technology,3,6.333333333333333,,0,1
E07901,2024-11-27,Meets Expectations,2024-H2,False,59.4,E01666,,0,0,0,1.02,Technology,3,6.333333333333333,,0,1
E07901,2025-06-19,Meets Expectations,2025-H1,False,70.2,E01666,,0,0,0,1.02,Technology,3,6.333333333333333,,0,1
E07902,2024-05-31,Meets Expectations,2024-H1,False,70.9,E01573,,0,0,1,0.76,Retail Banking,1,6.333333333333333,,0,1
E07902,2024-12-17,High Performer,2024-H2,False,72.3,E01573,,0,0,1,0.76,Retail Banking,1,6.333333333333333,,0,1
E07902,2025-06-25,Meets Expectations,2025-H1,False,68.8,E01573,,0,0,1,0.76,Retail Banking,1,6.333333333333333,,0,1
E07903,2024-05-24,Meets Expectations,2024-H1,False,52.3,E07174,,0,0,0,0.9,Retail Banking,3,6.333333333333333,,0,1
E07903,2024-12-06,Meets Expectations,2024-H2,False,54.2,E07174,,0,0,0,0.9,Retail Banking,3,6.333333333333333,,0,1
E07903,2025-05-26,Below Expectations,2025-H1,False,44.1,E07174,,0,0,0,0.9,Retail Banking,3,6.333333333333333,,0,1
E07904,2024-06-07,Meets Expectations,2024-H1,False,66.6,E02618,,0,0,0,0.94,Corporate Operations,1,6.333333333333333,,0,1
E07904,2024-11-22,Meets Expectations,2024-H2,False,68.6,E02618,,0,0,0,0.94,Corporate Operations,1,6.333333333333333,,0,1
E07904,2025-06-26,Meets Expectations,2025-H1,False,57.2,E02618,,0,0,0,0.94,Corporate Operations,1,6.333333333333333,,0,1
E07905,2024-06-22,Below Expectations,2024-H1,False,51.5,E00130,,0,0,0,1.07,Technology,1,6.333333333333333,,0,1
E07905,2024-11-14,Outstanding,2024-H2,False,68.9,E00130,,0,0,0,1.07,Technology,1,6.333333333333333,,0,1
E07905,2025-06-08,Meets Expectations,2025-H1,False,73.6,E00130,,0,0,0,1.07,Technology,1,6.333333333333333,,0,1
E07906,2024-05-27,High Performer,2024-H1,True,78.4,E00423,2025-10-11,1,0,0,0.96,Wealth Management,2,6.083333333333333,502.0,0,0
E07906,2024-12-05,Outstanding,2024-H2,False,85.0,E00423,2025-10-11,1,0,0,0.96,Wealth Management,2,6.083333333333333,310.0,0,1
E07906,2025-05-15,Outstanding,2025-H1,False,89.1,E00423,2025-10-11,1,0,0,0.96,Wealth Management,2,6.083333333333333,149.0,1,1
E07907,2024-05-14,Outstanding,2024-H1,False,85.3,E10828,,0,0,1,0.98,Retail Banking,1,6.333333333333333,,0,1
E07907,2024-11-22,Outstanding,2024-H2,False,82.6,E10828,,0,0,1,0.98,Retail Banking,1,6.333333333333333,,0,1
E07907,2025-06-18,High Performer,2025-H1,False,77.6,E10828,,0,0,1,0.98,Retail Banking,1,6.333333333333333,,0,1
E07908,2024-06-10,Below Expectations,2024-H1,False,37.3,E14258,,0,0,0,0.89,Corporate Operations,1,6.333333333333333,,0,1
E07908,2024-11-22,High Performer,2024-H2,False,82.1,E14258,,0,0,0,0.89,Corporate Operations,1,6.333333333333333,,0,1
E07908,2025-06-21,Outstanding,2025-H1,True,81.1,E14258,,0,0,0,0.89,Corporate Operations,1,6.333333333333333,,0,0
E07909,2024-06-09,Meets Expectations,2024-H1,False,64.8,E12033,,0,0,0,0.98,Technology,1,6.333333333333333,,0,1
E07909,2024-12-12,High Performer,2024-H2,True,79.5,E12033,,0,0,0,0.98,Technology,1,6.333333333333333,,0,0
E07909,2025-06-24,High Performer,2025-H1,False,84.3,E12033,,0,0,0,0.98,Technology,1,6.333333333333333,,0,1
E07910,2024-06-20,Meets Expectations,2024-H1,False,66.1,E14150,2024-06-28,0,0,0,1.0,Technology,1,4.833333333333333,8.0,0,1
E07911,2024-05-22,Meets Expectations,2024-H1,False,67.1,E11541,,0,0,0,1.02,Wealth Management,1,6.333333333333333,,0,1
E07911,2024-11-25,Outstanding,2024-H2,False,98.2,E11541,,0,0,0,1.02,Wealth Management,1,6.333333333333333,,0,1
E07911,2025-06-14,Meets Expectations,2025-H1,False,56.8,E11541,,0,0,0,1.02,Wealth Management,1,6.333333333333333,,0,1
E07912,2024-05-28,Meets Expectations,2024-H1,False,66.7,E02756,,0,0,0,0.88,Retail Banking,1,6.333333333333333,,0,1
E07912,2024-11-22,Meets Expectations,2024-H2,False,53.9,E02756,,0,0,0,0.88,Retail Banking,1,6.333333333333333,,0,1
E07912,2025-06-07,Meets Expectations,2025-H1,False,62.8,E02756,,0,0,0,0.88,Retail Banking,1,6.333333333333333,,0,1
E07913,2024-06-27,Meets Expectations,2024-H1,False,60.2,E01439,,0,0,1,0.9,Insurance,1,6.333333333333333,,0,1
E07913,2024-12-01,High Performer,2024-H2,False,56.0,E01439,,0,0,1,0.9,Insurance,1,6.333333333333333,,0,1
E07913,2025-05-27,High Performer,2025-H1,True,87.8,E01439,,0,0,1,0.9,Insurance,1,6.333333333333333,,0,0
E07914,2024-05-22,High Performer,2024-H1,False,87.4,E02159,2024-06-02,0,0,0,0.83,Technology,1,4.75,11.0,0,1
E07915,2024-05-17,Outstanding,2024-H1,False,86.9,E01543,,0,0,0,0.99,Risk & Compliance,1,6.333333333333333,,0,1
E07915,2024-11-15,Meets Expectations,2024-H2,False,72.2,E01543,,0,0,0,0.99,Risk & Compliance,1,6.333333333333333,,0,1
E07915,2025-06-03,Below Expectations,2025-H1,False,38.5,E01543,,0,0,0,0.99,Risk & Compliance,1,6.333333333333333,,0,1
E07916,2024-06-22,Meets Expectations,2024-H1,False,59.0,E11936,,0,0,0,0.97,Retail Banking,1,6.333333333333333,,0,1
E07916,2024-12-27,Outstanding,2024-H2,False,91.4,E11936,,0,0,0,0.97,Retail Banking,1,6.333333333333333,,0,1
E07916,2025-06-22,Meets Expectations,2025-H1,False,62.2,E11936,,0,0,0,0.97,Retail Banking,1,6.333333333333333,,0,1
E07917,2024-05-15,Meets Expectations,2024-H1,False,64.1,E03087,,0,0,0,0.9,Corporate Operations,1,6.333333333333333,,0,1
E07917,2024-12-23,Meets Expectations,2024-H2,False,71.6,E03087,,0,0,0,0.9,Corporate Operations,1,6.333333333333333,,0,1
E07917,2025-05-23,Meets Expectations,2025-H1,False,68.6,E03087,,0,0,0,0.9,Corporate Operations,1,6.333333333333333,,0,1
E07918,2024-05-30,Below Expectations,2024-H1,False,44.1,E05822,,0,0,0,0.94,Retail Banking,3,6.333333333333333,,0,1
E07918,2024-12-18,Meets Expectations,2024-H2,False,74.2,E05822,,0,0,0,0.94,Retail Banking,3,6.333333333333333,,0,1
E07918,2025-06-11,High Performer,2025-H1,False,90.8,E05822,,0,0,0,0.94,Retail Banking,3,6.333333333333333,,0,1
E07919,2024-06-18,Meets Expectations,2024-H1,False,66.2,E01725,,0,0,0,0.94,Retail Banking,1,6.333333333333333,,0,1
E07919,2024-12-16,Outstanding,2024-H2,False,90.0,E01725,,0,0,0,0.94,Retail Banking,1,6.333333333333333,,0,1
E07919,2025-05-20,Below Expectations,2025-H1,False,36.0,E01725,,0,0,0,0.94,Retail Banking,1,6.333333333333333,,0,1
E07920,2024-06-22,Meets Expectations,2024-H1,False,53.7,E02460,,0,0,0,0.99,Corporate Operations,1,6.333333333333333,,0,1
E07920,2024-12-29,Meets Expectations,2024-H2,False,77.2,E02460,,0,0,0,0.99,Corporate Operations,1,6.333333333333333,,0,1
E07920,2025-06-29,Below Expectations,2025-H1,False,26.3,E02460,,0,0,0,0.99,Corporate Operations,1,6.333333333333333,,0,1
E07921,2024-06-04,Outstanding,2024-H1,True,86.8,E07509,2025-08-29,1,0,0,0.94,Technology,2,5.916666666666667,451.0,0,0
E07921,2024-11-25,Unsatisfactory,2024-H2,False,38.2,E07509,2025-08-29,1,0,0,0.94,Technology,2,5.916666666666667,277.0,0,1
E07921,2025-06-27,High Performer,2025-H1,True,91.2,E07509,2025-08-29,1,0,0,0.94,Technology,2,5.916666666666667,63.0,1,0
E07922,2024-06-19,Meets Expectations,2024-H1,False,56.0,E01438,,0,0,0,0.95,Risk & Compliance,2,6.25,,0,1
E07922,2024-11-22,High Performer,2024-H2,False,80.6,E01438,,0,0,0,0.95,Risk & Compliance,2,6.25,,0,1
E07922,2025-06-08,Meets Expectations,2025-H1,False,60.8,E01438,,0,0,0,0.95,Risk & Compliance,2,6.25,,0,1
E07923,2024-06-26,Meets Expectations,2024-H1,False,70.0,E03064,,0,0,0,1.03,Risk & Compliance,1,6.25,,0,1
E07923,2024-12-28,Meets Expectations,2024-H2,False,49.9,E03064,,0,0,0,1.03,Risk & Compliance,1,6.25,,0,1
E07923,2025-06-22,Meets Expectations,2025-H1,False,60.7,E03064,,0,0,0,1.03,Risk & Compliance,1,6.25,,0,1
E07924,2024-05-29,High Performer,2024-H1,True,75.5,E01669,,0,0,0,1.01,Retail Banking,2,6.25,,0,0
E07924,2024-12-08,Meets Expectations,2024-H2,False,59.8,E01669,,0,0,0,1.01,Retail Banking,2,6.25,,0,1
E07924,2025-06-27,Meets Expectations,2025-H1,False,60.4,E01669,,0,0,0,1.01,Retail Banking,2,6.25,,0,1
E07925,2024-06-13,Meets Expectations,2024-H1,False,63.5,E01682,,0,0,0,0.9,Insurance,2,6.25,,0,1
E07925,2024-11-30,Meets Expectations,2024-H2,False,58.4,E01682,,0,0,0,0.9,Insurance,2,6.25,,0,1
E07925,2025-06-14,Meets Expectations,2025-H1,False,60.9,E01682,,0,0,0,0.9,Insurance,2,6.25,,0,1
E07926,2024-05-24,High Performer,2024-H1,False,77.1,E03129,,0,0,0,0.91,Technology,1,6.25,,0,1
E07926,2024-12-08,High Performer,2024-H2,True,63.7,E03129,,0,0,0,0.91,Technology,1,6.25,,0,0
E07926,2025-06-15,High Performer,2025-H1,False,78.0,E03129,,0,0,0,0.91,Technology,1,6.25,,0,1
E07927,2024-06-22,Meets Expectations,2024-H1,False,74.1,E00082,,0,0,0,0.96,Technology,1,6.25,,0,1
E07927,2024-12-19,Meets Expectations,2024-H2,False,71.1,E00082,,0,0,0,0.96,Technology,1,6.25,,0,1
E07927,2025-06-09,High Performer,2025-H1,False,76.9,E00082,,0,0,0,0.96,Technology,1,6.25,,0,1
E07928,2024-05-15,Unsatisfactory,2024-H1,False,25.5,E02932,,0,0,0,1.0,Retail Banking,1,6.25,,0,1
E07928,2024-12-06,Below Expectations,2024-H2,False,54.4,E02932,,0,0,0,1.0,Retail Banking,1,6.25,,0,1
E07928,2025-06-03,Meets Expectations,2025-H1,False,58.1,E02932,,0,0,0,1.0,Retail Banking,1,6.25,,0,1
E07929,2024-05-29,Meets Expectations,2024-H1,False,67.1,E00781,,0,0,0,1.02,Retail Banking,1,6.25,,0,1
E07929,2024-11-21,High Performer,2024-H2,False,71.4,E00781,,0,0,0,1.02,Retail Banking,1,6.25,,0,1
E07929,2025-06-18,Meets Expectations,2025-H1,False,56.0,E00781,,0,0,0,1.02,Retail Banking,1,6.25,,0,1
E07930,2024-06-10,Unsatisfactory,2024-H1,False,39.8,E00763,,0,0,0,1.02,Corporate Operations,1,6.25,,0,1
E07930,2024-11-12,High Performer,2024-H2,False,85.0,E00763,,0,0,0,1.02,Corporate Operations,1,6.25,,0,1
E07930,2025-06-13,High Performer,2025-H1,True,78.0,E00763,,0,0,0,1.02,Corporate Operations,1,6.25,,0,0
E07933,2024-05-31,Meets Expectations,2024-H1,False,65.7,E12549,,0,0,0,1.01,Retail Banking,1,6.25,,0,1
E07933,2024-12-19,Unsatisfactory,2024-H2,False,43.1,E12549,,0,0,0,1.01,Retail Banking,1,6.25,,0,1
E07933,2025-06-19,Meets Expectations,2025-H1,False,59.4,E12549,,0,0,0,1.01,Retail Banking,1,6.25,,0,1
E07934,2024-05-23,High Performer,2024-H1,False,74.7,E01857,,0,0,0,0.92,Risk & Compliance,2,6.25,,0,1
E07934,2024-11-29,Below Expectations,2024-H2,False,53.1,E01857,,0,0,0,0.92,Risk & Compliance,2,6.25,,0,1
E07934,2025-06-07,Outstanding,2025-H1,False,83.0,E01857,,0,0,0,0.92,Risk & Compliance,2,6.25,,0,1
E07935,2024-06-08,Meets Expectations,2024-H1,False,67.8,E04308,,0,0,0,1.06,Wealth Management,1,6.166666666666667,,0,1
E07935,2024-12-16,Meets Expectations,2024-H2,False,62.0,E04308,,0,0,0,1.06,Wealth Management,1,6.166666666666667,,0,1
E07935,2025-05-16,High Performer,2025-H1,False,65.9,E04308,,0,0,0,1.06,Wealth Management,1,6.166666666666667,,0,1
E07936,2024-05-26,Meets Expectations,2024-H1,False,68.6,E06412,,0,0,0,1.03,Technology,1,6.166666666666667,,0,1
E07936,2024-11-13,High Performer,2024-H2,True,97.2,E06412,,0,0,0,1.03,Technology,1,6.166666666666667,,0,0
E07936,2025-06-26,Meets Expectations,2025-H1,False,72.4,E06412,,0,0,0,1.03,Technology,1,6.166666666666667,,0,1
E07937,2024-06-19,Meets Expectations,2024-H1,False,66.0,E05090,,0,0,0,1.02,Technology,1,6.166666666666667,,0,1
E07937,2024-12-27,Meets Expectations,2024-H2,False,70.6,E05090,,0,0,0,1.02,Technology,1,6.166666666666667,,0,1
E07937,2025-06-25,High Performer,2025-H1,False,73.0,E05090,,0,0,0,1.02,Technology,1,6.166666666666667,,0,1
E07938,2024-06-26,Meets Expectations,2024-H1,False,54.8,E02975,,0,0,0,0.86,Wealth Management,1,6.166666666666667,,0,1
E07938,2024-12-21,High Performer,2024-H2,False,82.6,E02975,,0,0,0,0.86,Wealth Management,1,6.166666666666667,,0,1
E07938,2025-06-21,Meets Expectations,2025-H1,False,57.4,E02975,,0,0,0,0.86,Wealth Management,1,6.166666666666667,,0,1
E07939,2024-06-24,Meets Expectations,2024-H1,False,61.1,E05813,,0,0,0,1.0,Retail Banking,1,6.166666666666667,,0,1
E07939,2024-12-02,Meets Expectations,2024-H2,False,60.2,E05813,,0,0,0,1.0,Retail Banking,1,6.166666666666667,,0,1
E07939,2025-05-16,Meets Expectations,2025-H1,False,64.3,E05813,,0,0,0,1.0,Retail Banking,1,6.166666666666667,,0,1
E07940,2024-06-26,Below Expectations,2024-H1,False,22.2,E03066,2024-06-28,1,0,0,0.88,Retail Banking,1,4.666666666666667,2.0,1,1
E07941,2024-05-22,Outstanding,2024-H1,True,84.7,E02363,,0,0,1,0.86,Retail Banking,1,6.166666666666667,,0,0
E07941,2024-12-27,Outstanding,2024-H2,False,89.0,E02363,,0,0,1,0.86,Retail Banking,1,6.166666666666667,,0,1
E07941,2025-05-26,High Performer,2025-H1,False,68.7,E02363,,0,0,1,0.86,Retail Banking,1,6.166666666666667,,0,1
E07942,2024-06-08,Meets Expectations,2024-H1,False,75.8,E00948,,0,0,0,0.94,Risk & Compliance,1,6.166666666666667,,0,1
E07942,2024-12-05,Meets Expectations,2024-H2,False,65.9,E00948,,0,0,0,0.94,Risk & Compliance,1,6.166666666666667,,0,1
E07942,2025-06-29,Meets Expectations,2025-H1,False,59.6,E00948,,0,0,0,0.94,Risk & Compliance,1,6.166666666666667,,0,1
E07943,2024-06-07,Outstanding,2024-H1,False,86.3,E03133,,0,0,0,1.12,Technology,1,6.166666666666667,,0,1
E07943,2024-12-29,High Performer,2024-H2,True,60.1,E03133,,0,0,0,1.12,Technology,1,6.166666666666667,,0,0
E07943,2025-06-15,Meets Expectations,2025-H1,False,52.8,E03133,,0,0,0,1.12,Technology,1,6.166666666666667,,0,1
E07944,2024-06-26,High Performer,2024-H1,False,71.4,E11375,,0,0,0,0.92,Corporate Operations,2,6.166666666666667,,0,1
E07944,2024-12-10,High Performer,2024-H2,True,71.2,E11375,,0,0,0,0.92,Corporate Operations,2,6.166666666666667,,0,0
E07944,2025-05-26,Meets Expectations,2025-H1,False,68.1,E11375,,0,0,0,0.92,Corporate Operations,2,6.166666666666667,,0,1
E07945,2024-06-21,High Performer,2024-H1,True,71.9,E05268,,0,0,0,0.95,Retail Banking,4,6.166666666666667,,0,0
E07945,2024-11-22,Outstanding,2024-H2,False,86.2,E05268,,0,0,0,0.95,Retail Banking,4,6.166666666666667,,0,1
E07945,2025-06-18,High Performer,2025-H1,False,64.4,E05268,,0,0,0,0.95,Retail Banking,4,6.166666666666667,,0,1
E07946,2024-06-14,Meets Expectations,2024-H1,False,51.2,E03314,,0,0,0,1.01,Risk & Compliance,1,6.166666666666667,,0,1
E07946,2024-11-19,Below Expectations,2024-H2,False,49.9,E03314,,0,0,0,1.01,Risk & Compliance,1,6.166666666666667,,0,1
