employee_id,manager_id,status,hire_date,exit_date,cutoff_date,tenure_months,tenure_months_raw,tenure_months_raw_reliable_flag,salary,compa_ratio,compa_ratio_outside_screening_band,role_family,job_title,role_level,department,hire_source,legacy_entity,contract_type,hipo_flag,promotion_eligible,acting_appointment,data_source_system,gender,age_band,cultural_background,engagement_n_waves_available,engagement_n_responses_available,engagement_response_rate,engagement_recent_non_response_flag,engagement_consecutive_non_responses,engagement_responder_to_nonresponder_transition_flag,manager_effectiveness_latest_score,manager_effectiveness_earliest_score,manager_effectiveness_abs_change,manager_effectiveness_slope_per_wave,manager_effectiveness_volatility,manager_effectiveness_persistent_low_flag,manager_effectiveness_consecutive_deterioration_flag,psychological_safety_latest_score,psychological_safety_earliest_score,psychological_safety_abs_change,psychological_safety_slope_per_wave,psychological_safety_volatility,psychological_safety_persistent_low_flag,psychological_safety_consecutive_deterioration_flag,recognition_latest_score,recognition_earliest_score,recognition_abs_change,recognition_slope_per_wave,recognition_volatility,recognition_persistent_low_flag,recognition_consecutive_deterioration_flag,career_development_latest_score,career_development_earliest_score,career_development_abs_change,career_development_slope_per_wave,career_development_volatility,career_development_persistent_low_flag,career_development_consecutive_deterioration_flag,senior_leadership_trust_latest_score,senior_leadership_trust_earliest_score,senior_leadership_trust_abs_change,senior_leadership_trust_slope_per_wave,senior_leadership_trust_volatility,senior_leadership_trust_persistent_low_flag,senior_leadership_trust_consecutive_deterioration_flag,purpose_meaning_latest_score,purpose_meaning_earliest_score,purpose_meaning_abs_change,purpose_meaning_slope_per_wave,purpose_meaning_volatility,purpose_meaning_persistent_low_flag,purpose_meaning_consecutive_deterioration_flag,wellbeing_latest_score,wellbeing_earliest_score,wellbeing_abs_change,wellbeing_slope_per_wave,wellbeing_volatility,wellbeing_persistent_low_flag,wellbeing_consecutive_deterioration_flag,confidence_in_role_future_latest_score,confidence_in_role_future_earliest_score,confidence_in_role_future_abs_change,confidence_in_role_future_slope_per_wave,confidence_in_role_future_volatility,confidence_in_role_future_persistent_low_flag,confidence_in_role_future_consecutive_deterioration_flag,performance_n_reviews_available,performance_latest_rating,performance_previous_rating,performance_rating_change_ordinal,performance_goal_achievement_latest,performance_goal_achievement_trend,performance_promotion_recommendation_count,performance_promotion_recommendation_rate,performance_promotion_recommendation_ever,departed,voluntary_exit,regrettable_exit,regrettable_voluntary_exit,pull_exit,exit_type,pathway,stated_exit_reason,performance_band_at_exit
E08121,E06906,active,2020-08-11,,2025-12-31,65,65,True,87900.0,0.99,False,Operations-Processing,Analyst,1,Retail Banking,referral,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Male,40-44,Anglo-Australian,5,4,0.8,False,0.0,False,4.7,3.52,1.1800000000000002,0.4109999999999999,0.5350623016683821,False,False,4.08,2.74,1.3399999999999999,0.41699999999999965,0.55065869647178,False,False,3.21,2.42,0.79,0.2459999999999998,0.3652396473549935,False,False,3.58,2.6,0.98,0.3279999999999997,0.5224621198390048,False,False,1.39,2.41,-1.0200000000000002,-0.3559999999999996,0.4680811895387381,True,True,3.99,3.0,0.9900000000000002,0.31799999999999995,0.41717302565402453,False,False,1.93,2.61,-0.6799999999999999,-0.2569999999999997,0.5381062472535822,False,True,2.25,2.34,-0.08999999999999986,-0.13499999999999948,0.45028694555064924,False,False,3,Below Expectations,High Performer,-2.0,26.3,-21.750000000000007,0,0.0,False,False,False,False,False,False,,,,
E08122,E00011,active,2020-08-11,,2025-12-31,65,65,True,134000.0,1.01,False,Client-Advisory,Senior Adviser,1,Retail Banking,direct,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,35-39,Southeast Asian,5,4,0.8,False,0.0,False,1.23,1.34,-0.1100000000000001,-0.032999999999999946,0.17056279391082535,True,False,4.15,4.17,-0.019999999999999574,0.03500000000000039,0.18997806890972058,False,False,4.82,2.61,2.2100000000000004,0.7039999999999997,0.921176783612498,False,False,4.7,5.0,-0.2999999999999998,-0.12099999999999952,0.1761391495380852,False,False,5.0,4.34,0.6600000000000001,0.2589999999999999,0.447911821679223,False,False,1.94,3.95,-2.0100000000000002,-0.7109999999999993,0.9502411974511175,False,True,4.25,4.29,-0.040000000000000036,0.010000000000000182,0.1659317128620486,False,False,1.99,3.01,-1.0199999999999998,-0.37599999999999933,0.5156226010045201,False,True,3,Outstanding,Below Expectations,3.0,92.2,24.9,0,0.0,False,False,False,False,False,False,,,,
E08123,E09380,active,2020-08-13,,2025-12-31,65,65,True,141000.0,0.88,False,Technology,Senior Engineer,1,Technology,agency,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Female,40-44,Southeast Asian,5,5,1.0,False,0.0,False,3.92,3.04,0.8799999999999999,0.3070000000000001,0.7006211529778414,False,False,4.54,2.85,1.69,0.33200000000000013,0.798204234516455,False,False,3.03,4.11,-1.0800000000000005,-0.267,0.5914980980527327,False,True,2.85,2.68,0.16999999999999993,-0.057999999999999545,0.5727390330682901,False,False,4.11,4.38,-0.2699999999999996,-0.04500000000000018,0.21007141642784244,False,False,2.94,3.2,-0.26000000000000023,-0.09099999999999994,0.2641401143332834,False,False,3.42,4.43,-1.0099999999999998,-0.19399999999999998,0.3949683531626299,False,True,2.58,2.61,-0.029999999999999805,-0.03199999999999999,0.25163465580082556,False,False,3,High Performer,Meets Expectations,1.0,61.0,-19.20000000000001,1,0.3333333333333333,True,False,False,False,False,False,,,,
E08124,E01517,active,2020-08-14,,2025-12-31,65,65,True,77400.0,0.93,False,Operations-Processing,Processing Officer,1,Insurance,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Non-binary,30-34,Anglo-Australian,5,5,1.0,False,0.0,False,4.0,3.65,0.3500000000000001,0.162,0.3632767540044368,False,False,1.19,1.29,-0.10000000000000009,-0.05600000000000014,0.14570518178843198,True,True,3.69,2.85,0.8399999999999999,0.06799999999999992,0.5908214620340057,False,True,3.03,1.56,1.4699999999999998,0.3080000000000001,0.5971599450733446,True,False,3.0,3.03,-0.029999999999999805,0.058000000000000135,0.4377213725647857,False,True,1.89,2.32,-0.42999999999999994,-0.18700000000000003,0.5602053195034834,True,True,3.53,2.41,1.1199999999999997,0.41300000000000003,1.0046740765044153,False,False,1.69,2.77,-1.08,-0.23199999999999996,0.41030476477857286,False,True,3,Meets Expectations,Meets Expectations,0.0,65.0,-3.60000000000001,0,0.0,False,False,False,False,False,False,,,,
E08125,E14408,active,2020-08-17,,2025-12-31,65,65,True,177200.0,0.99,False,Technology,"Senior Manager, Technology",3,Technology,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Non-binary,35-39,Pacific Islander,5,5,1.0,False,0.0,False,4.74,4.78,-0.040000000000000036,-0.02299999999999965,0.1344618905117729,False,False,4.73,3.81,0.9200000000000004,0.36299999999999993,0.7598486691440607,False,False,5.0,5.0,0.0,5.52294085463641e-16,0.21466252583998,False,False,5.0,5.0,0.0,-5.303281364973047e-16,0.16994116628998399,False,False,4.23,4.59,-0.35999999999999943,0.004999999999999949,0.385162303451415,False,False,4.26,4.22,0.040000000000000036,0.09500000000000024,0.31524593573906695,False,False,4.93,5.0,-0.07000000000000028,-0.07999999999999968,0.3036774604741024,False,True,4.27,4.85,-0.5800000000000001,-0.1159999999999996,0.31643324730502026,False,False,3,High Performer,Meets Expectations,1.0,73.9,4.049999999999993,1,0.3333333333333333,True,False,False,False,False,False,,,,
E08126,E01001,active,2020-08-18,,2025-12-31,65,65,True,162400.0,0.85,False,Management,"Manager, Risk & Compliance",2,Risk & Compliance,agency,NovaCorp-Origin,Part-time,True,False,False,WorkdayHR,Male,30-34,Pacific Islander,5,5,1.0,False,0.0,False,2.46,2.34,0.1200000000000001,-0.04199999999999998,0.24058262613912923,False,True,2.37,2.11,0.26000000000000023,-0.01500000000000022,0.6265780079128217,False,True,2.31,3.4,-1.0899999999999999,-0.3600000000000003,0.85788693893776,False,True,2.21,2.95,-0.7400000000000002,-0.14299999999999988,0.6401718519272774,False,True,4.59,3.04,1.5499999999999998,0.248,0.7464783988837186,False,False,2.04,3.02,-0.98,-0.14499999999999985,0.6417398226695925,True,False,5.0,3.31,1.69,0.36000000000000004,0.6287129710766273,False,False,3.42,2.28,1.1400000000000001,0.3640000000000002,0.7650620889836327,False,False,3,Meets Expectations,High Performer,-1.0,67.7,6.099999999999998,0,0.0,False,False,False,False,False,False,,,,
E08127,E02614,active,2020-08-19,,2025-12-31,65,65,True,109500.0,0.96,False,Management,Coordinator,1,Risk & Compliance,direct,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Male,25-29,Anglo-Australian,5,4,0.8,False,0.0,True,2.63,4.18,-1.5499999999999998,-0.3339999999999996,0.688010416587811,False,False,5.0,4.83,0.16999999999999993,0.04657142857142922,0.1345052663157344,False,True,3.53,3.01,0.52,0.1265714285714287,0.22111460075414885,False,False,2.84,3.69,-0.8500000000000001,-0.21371428571428533,0.37532208390483324,False,True,4.03,4.38,-0.34999999999999964,-0.08857142857142795,0.4571287200195002,False,True,3.87,3.91,-0.040000000000000036,-0.08542857142857135,0.49949140800084507,False,False,3.44,3.24,0.19999999999999973,0.09371428571428601,0.31283648551066834,False,False,3.99,4.3,-0.3099999999999996,-0.10028571428571399,0.22867371223353714,False,False,3,Meets Expectations,Meets Expectations,0.0,55.0,-2.20000000000001,0,0.0,False,False,False,False,False,False,,,,
E08128,E13893,active,2020-08-20,,2025-12-31,65,65,True,115000.0,0.94,False,Corporate-Support,"Manager, Wealth Management",2,Wealth Management,direct,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Male,30-34,Anglo-Australian,5,5,1.0,False,0.0,False,4.44,3.35,1.0900000000000003,0.3440000000000001,0.644980619863884,False,False,4.83,4.51,0.3200000000000003,0.058999999999999844,0.22785960589801788,False,False,2.7,4.91,-2.21,-0.448,0.7884605253276793,False,True,4.88,4.97,-0.08999999999999986,0.08799999999999977,0.6359009356810226,False,True,4.11,4.58,-0.46999999999999975,-0.1470000000000002,0.3123619695161369,False,True,3.87,4.84,-0.9699999999999998,-0.27800000000000014,0.52457601927652,False,True,5.0,4.21,0.79,0.23900000000000035,0.44650867852708076,False,False,4.8,4.48,0.3199999999999994,0.11699999999999984,0.7305272068855478,False,True,3,Outstanding,High Performer,1.0,90.5,32.699999999999996,2,0.6666666666666666,True,False,False,False,False,False,,,,
E08130,E02440,active,2020-08-23,,2025-12-31,65,65,True,78400.0,0.83,False,Management,Administration Officer,1,Retail Banking,agency,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Prefer not to say,25-29,Anglo-Australian,5,5,1.0,False,0.0,False,2.71,3.89,-1.1800000000000002,-0.3180000000000005,0.6564525877776705,False,True,2.4,2.55,-0.1499999999999999,-0.008000000000000052,0.6062012867026926,False,True,2.68,3.38,-0.6999999999999997,-0.20699999999999982,0.8012303039700883,False,True,4.28,4.79,-0.5099999999999998,-0.1300000000000002,0.2890847626562146,False,True,2.45,3.01,-0.5599999999999996,-0.04600000000000009,0.35458426361021705,False,False,3.81,4.35,-0.5399999999999996,-0.05399999999999974,0.4056722815278363,False,True,4.7,3.82,0.8800000000000003,0.07100000000000002,0.5047573674548991,False,True,3.64,4.02,-0.37999999999999945,-0.054999999999999855,0.3886772439955806,False,True,3,Meets Expectations,Below Expectations,1.0,69.3,12.999999999999998,0,0.0,False,False,False,False,False,False,,,,
E08131,E07343,active,2020-08-23,,2025-12-31,65,65,True,147500.0,0.94,False,Operations-Processing,Senior Analyst,1,Wealth Management,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,40-44,East Asian,5,5,1.0,False,0.0,False,3.57,3.53,0.040000000000000036,-0.07999999999999995,0.5353783708742818,False,True,3.5,3.91,-0.41000000000000014,-0.21699999999999992,0.5597052795891783,False,True,2.66,3.19,-0.5299999999999998,-0.10000000000000003,0.2504995009975069,False,True,3.21,3.72,-0.5100000000000002,-0.16700000000000054,0.35081334068133735,False,True,2.32,3.79,-1.4700000000000002,-0.15700000000000028,0.8693963422973437,False,False,4.17,2.78,1.3900000000000001,0.3080000000000003,0.7969818065677535,False,False,4.67,3.74,0.9299999999999997,0.24999999999999994,0.5383028887160091,False,False,2.86,2.97,-0.11000000000000032,0.05999999999999993,0.48107172022474987,False,True,3,Meets Expectations,Meets Expectations,0.0,50.1,-10.599999999999993,0,0.0,False,False,False,False,False,False,,,,
E08132,E09244,departed,2020-08-23,2024-06-21,2024-06-21,47,46,True,144800.0,1.07,False,Technology,"Manager, Technology",2,Technology,direct,NovaCorp-Origin,Casual,False,False,False,WorkdayHR,Male,35-39,Southeast Asian,1,1,1.0,False,0.0,,3.77,3.77,,,,False,,2.94,2.94,,,,False,,5.0,5.0,,,,False,,5.0,5.0,,,,False,,2.02,2.02,,,,False,,5.0,5.0,,,,False,,3.41,3.41,,,,False,,4.05,4.05,,,,False,,1,Meets Expectations,,,60.0,,0,0.0,False,True,True,False,False,False,voluntary,push,Career advancement,Below Expectations
E08133,E00128,active,2020-08-24,,2025-12-31,65,65,True,90700.0,0.99,False,Management,Coordinator,1,Insurance,direct,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,25-29,South Asian,5,5,1.0,False,0.0,False,4.31,3.05,1.2599999999999998,0.3290000000000003,0.7839642849007854,False,False,3.91,3.73,0.18000000000000016,-0.056000000000000286,0.5808011707977182,False,True,2.37,3.65,-1.2799999999999998,-0.26399999999999996,0.6533146255824984,False,False,3.59,3.52,0.06999999999999984,-0.1260000000000001,0.4979658622837511,False,True,4.71,4.33,0.3799999999999999,0.21600000000000022,0.5317236124153225,False,False,3.75,3.37,0.3799999999999999,0.013000000000000156,0.38366652186501754,False,False,2.58,3.93,-1.35,-0.40700000000000003,0.6851496186965296,False,True,5.0,5.0,0.0,0.003000000000000049,0.013416407864998849,False,False,3,Meets Expectations,Meets Expectations,0.0,81.9,12.099999999999994,0,0.0,False,False,False,False,False,False,,,,
E08134,E00098,active,2020-08-25,,2025-12-31,65,65,True,141500.0,0.98,False,Corporate-Support,Senior Specialist,1,Risk & Compliance,agency,NovaCorp-Origin,Fixed-term,False,False,False,WorkdayHR,Male,35-39,Southeast Asian,5,4,0.8,True,1.0,True,1.0,1.82,-0.8200000000000001,-0.36400000000000016,0.7836665957748443,True,True,4.15,3.08,1.0700000000000003,0.31900000000000023,0.7972191250423771,False,True,1.76,3.53,-1.7699999999999998,-0.6180000000000002,0.8478403937848994,True,True,3.98,3.28,0.7000000000000002,0.09400000000000025,0.5850071224637641,False,False,3.28,3.47,-0.1900000000000004,-0.034000000000000107,0.1302561578838662,False,False,3.56,3.81,-0.25,-0.1590000000000005,0.3891336531321854,False,False,3.51,3.07,0.43999999999999995,0.19599999999999976,0.3272104317815474,False,False,2.93,3.13,-0.19999999999999973,-0.11900000000000012,0.3340034929957071,False,True,3,Outstanding,Meets Expectations,2.0,85.7,17.149999999999995,0,0.0,False,False,False,False,False,False,,,,
E08135,E03217,active,2020-08-30,,2025-12-31,65,64,True,82200.0,0.93,False,Risk-Compliance,Compliance Officer,1,Technology,graduate,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Female,40-44,Anglo-Australian,5,4,0.8,False,0.0,True,3.47,3.67,-0.19999999999999973,-0.0028571428571425076,0.4753595130705461,False,False,3.98,3.95,0.029999999999999805,-0.0671428571428568,0.48009547661550256,False,False,3.74,2.63,1.1100000000000003,0.23142857142857154,0.4865182422068057,False,False,3.51,3.25,0.2599999999999998,0.06257142857142853,0.2212653007891959,False,False,2.54,3.53,-0.9899999999999998,-0.2845714285714283,0.7385120175054702,False,False,3.68,3.54,0.14000000000000012,0.048000000000000084,0.22211108331943552,False,False,4.25,4.1,0.15000000000000036,0.060857142857142825,0.4231134599608007,False,False,3.54,3.4,0.14000000000000012,-0.008571428571428575,0.25632011235952595,False,True,3,Below Expectations,Outstanding,-3.0,62.9,-10.75000000000001,0,0.0,False,False,False,False,False,False,,,,
E08136,E04591,active,2020-08-30,,2025-12-31,65,64,True,99400.0,0.86,False,Client-Advisory,Adviser,1,Retail Banking,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,18-24,Anglo-Australian,5,5,1.0,False,0.0,False,3.22,2.9,0.3200000000000003,-0.022999999999999916,0.48088460154178364,False,True,3.55,1.8,1.7499999999999998,0.5650000000000002,0.9806987304978017,True,False,2.64,2.46,0.18000000000000016,0.10500000000000015,0.3970894105865831,False,True,1.98,2.88,-0.8999999999999999,-0.18499999999999997,0.41901073971916286,False,True,2.77,3.13,-0.3599999999999999,-0.12599999999999972,0.3593327149036113,False,False,3.45,1.15,2.3000000000000003,0.458,0.852361425687484,True,False,2.13,3.16,-1.0300000000000002,-0.10699999999999989,0.5333197914947466,False,False,2.56,2.99,-0.43000000000000016,-0.20300000000000007,0.647495173727187,False,True,3,High Performer,Unsatisfactory,3.0,80.5,-5.6000000000000405,0,0.0,False,False,False,False,False,False,,,,
E08137,E05815,active,2020-09-01,,2025-12-31,64,64,True,195200.0,0.92,False,Operations-Processing,"Senior Manager, Retail Banking",3,Retail Banking,direct,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Male,40-44,Anglo-Australian,5,4,0.8,False,0.0,False,1.47,1.36,0.10999999999999988,-0.035,0.2845317791272766,True,False,4.04,4.0,0.040000000000000036,-0.03499999999999957,0.24958298553119912,False,True,3.18,3.73,-0.5499999999999998,-0.07799999999999975,0.4613747572924495,False,False,1.37,3.2,-1.83,-0.5419999999999996,0.7481978348003956,False,False,3.54,3.92,-0.3799999999999999,-0.10199999999999976,0.1962141687034858,False,False,1.91,2.95,-1.0400000000000003,-0.35499999999999976,0.4759114063212467,True,True,2.8,2.32,0.48,0.0690000000000001,0.38413322341777906,False,False,1.68,2.45,-0.7700000000000002,-0.2809999999999996,0.4968819443959165,False,True,3,Meets Expectations,Meets Expectations,0.0,64.0,-10.20000000000001,1,0.3333333333333333,True,False,False,False,False,False,,,,
E08139,E12885,active,2020-09-02,,2025-12-31,64,64,True,266200.0,0.95,False,Operations-Processing,"Director, Wealth Management",4,Wealth Management,direct,NovaCorp-Origin,Full-time,True,False,False,WorkdayHR,Female,40-44,African,5,4,0.8,False,0.0,True,2.34,2.94,-0.6000000000000001,-0.10800000000000039,0.2705549851693737,False,False,3.05,3.1,-0.050000000000000266,-0.015000000000000404,0.1585349593412549,False,True,2.61,2.91,-0.30000000000000027,0.020999999999999568,0.4168432958958718,False,False,2.41,2.97,-0.56,-0.08100000000000036,0.6311035308621453,True,False,2.59,2.36,0.22999999999999998,-0.013000000000000365,0.5192622972384316,False,True,3.88,2.75,1.13,0.2619999999999997,0.5171959654392778,False,False,2.31,3.03,-0.7199999999999998,-0.19400000000000042,0.35902646142032474,False,True,2.93,3.23,-0.2999999999999998,-0.09500000000000035,0.2163908500838239,False,True,3,Meets Expectations,Meets Expectations,0.0,67.9,-9.800000000000013,1,0.3333333333333333,True,False,False,False,False,False,,,,
E08140,E03342,active,2020-09-06,,2025-12-31,64,64,True,109800.0,0.98,False,Client-Advisory,Adviser,1,Wealth Management,graduate,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,18-24,Anglo-Australian,5,4,0.8,True,1.0,True,3.04,2.11,0.9300000000000002,0.4169999999999998,0.6811448695639816,False,False,3.95,3.34,0.6100000000000003,0.12299999999999986,0.5022200712834963,False,True,3.79,2.2,1.5899999999999999,0.6639999999999996,1.0044733280016283,False,False,2.46,1.83,0.6299999999999999,0.22500000000000028,0.6361014070099199,False,False,3.22,1.0,2.22,0.7230000000000001,0.9446824863413105,True,False,1.94,2.42,-0.48,-0.18199999999999972,0.26267851073127385,False,True,3.12,3.03,0.0900000000000003,0.1309999999999999,0.5546996184122238,False,False,2.48,2.66,-0.18000000000000016,-0.0810000000000003,0.3735750705458454,False,True,3,High Performer,Meets Expectations,1.0,70.2,-9.550000000000002,2,0.6666666666666666,True,False,False,False,False,False,,,,
E08141,E01732,active,2020-09-09,,2025-12-31,64,64,True,177000.0,1.03,False,Corporate-Support,"Manager, Corporate Operations",2,Corporate Operations,agency,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Non-binary,30-34,Anglo-Australian,5,4,0.8,False,0.0,False,2.17,2.28,-0.10999999999999988,-0.08599999999999967,0.33669966834950515,False,True,2.88,3.19,-0.31000000000000005,-0.10399999999999997,0.16980380835933376,False,True,4.17,4.01,0.16000000000000014,0.10099999999999987,0.22911059920192836,False,False,2.9,3.45,-0.5500000000000003,-0.20499999999999938,0.314258386257763,False,True,2.43,2.96,-0.5299999999999998,-0.08799999999999997,0.3719318934070232,False,False,3.59,3.19,0.3999999999999999,0.1360000000000003,0.299555225848813,False,False,2.07,1.61,0.45999999999999974,0.19699999999999984,0.3138338201447808,True,False,1.46,3.14,-1.6800000000000002,-0.5599999999999993,0.7372245248226623,False,True,3,Meets Expectations,Below Expectations,1.0,64.0,-4.8,1,0.3333333333333333,True,False,False,False,False,False,,,,
E08142,E03060,active,2020-09-10,,2025-12-31,64,64,True,97300.0,0.99,False,Risk-Compliance,Risk Analyst,1,Retail Banking,direct,NovaCorp-Origin,Fixed-term,False,False,False,WorkdayHR,Female,25-29,Anglo-Australian,5,5,1.0,False,0.0,False,3.42,2.12,1.2999999999999998,0.295,0.6462816723379985,False,True,3.22,2.46,0.7600000000000002,0.17000000000000015,0.3531713465161069,False,False,3.46,3.31,0.1499999999999999,0.07599999999999993,0.43410828142296465,False,False,2.17,3.4,-1.23,-0.3830000000000003,0.7541418964624628,False,True,2.46,3.43,-0.9700000000000002,-0.36900000000000016,0.7267255327838703,False,True,1.91,2.77,-0.8600000000000001,-0.177,0.44145214916228465,False,True,2.41,2.64,-0.22999999999999998,-0.17400000000000002,0.5352382647008713,False,True,4.0,2.85,1.15,0.17199999999999996,0.47625623355500557,False,True,3,Meets Expectations,Meets Expectations,0.0,65.2,-15.9,1,0.3333333333333333,True,False,False,False,False,False,,,,
E08143,E13542,active,2020-09-12,,2025-12-31,64,64,True,87500.0,0.97,False,Operations-Processing,Analyst,1,Risk & Compliance,agency,NovaCorp-Origin,Part-time,False,False,False,WorkdayHR,Female,35-39,African,5,4,0.8,False,0.0,True,3.42,2.88,0.54,0.1809999999999994,0.3909283821878376,False,False,4.39,4.65,-0.2600000000000007,-0.058000000000000704,0.2553429066960742,False,True,4.05,3.3,0.75,0.13599999999999962,0.6382985195032181,False,True,3.24,3.01,0.23000000000000043,0.06599999999999957,0.3117023152518015,False,False,3.51,3.56,-0.050000000000000266,0.02899999999999935,0.16093476939431087,False,False,4.32,3.89,0.43000000000000016,0.12399999999999932,0.459664732894168,False,False,3.0,3.19,-0.18999999999999995,-0.008000000000000472,0.2280898945591408,False,False,3.55,3.0,0.5499999999999998,0.13099999999999953,0.24145392935299265,False,False,3,Meets Expectations,Below Expectations,1.0,70.7,13.550000000000002,0,0.0,False,False,False,False,False,False,,,,
E08144,E09938,active,2020-09-12,,2025-12-31,64,64,True,167800.0,1.05,False,Technology,"Manager, Wealth Management",2,Wealth Management,referral,NovaCorp-Origin,Full-time,False,False,False,WorkdayHR,Female,25-29,South Asian,5,5,1.0,False,0.0,False,5.0,5.0,0.0,2.1941589688841527e-16,0.48746281909495415,False,False,3.65,3.75,-0.10000000000000009,-0.021000000000000033,0.31029018676071596,False,True,4.32,3.92,0.40000000000000036,0.03499999999999993,0.26847718711279744,False,False,4.51,4.34,0.16999999999999993,0.1339999999999998,0.41518670498945404,False,False,4.57,3.43,1.1400000000000001,0.344,0.6757736307373942,False,False,5.0,4.47,0.5300000000000002,0.1780000000000001,0.34885527085024814,False,False,5.0,4.44,0.5599999999999996,0.19200000000000012,0.3796050579220463,False,False,4.23,3.59,0.6400000000000006,0.11200000000000011,0.2649150807334307,False,False,3,Meets Expectations,High Performer,-1.0,65.0,5.699999999999997,0,0.0,False,False,False,False,False,False,,,,
E08145,E04351,active,2020-09-13,,2025-12-31,64,64,True,98600.0,0.93,False,Technology,Engineer,1,Risk & Compliance,agency,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Female,30-34,Southeast Asian,5,4,0.8,True,1.0,True,3.05,2.94,0.10999999999999988,0.04699999999999993,0.20122541257670865,False,False,5.0,4.3,0.7000000000000002,0.3099999999999999,0.6639779112791829,False,False,3.02,2.59,0.43000000000000016,0.21999999999999972,0.4252842186898858,False,False,2.87,2.73,0.14000000000000012,0.07099999999999988,0.41128862533910826,False,False,1.81,3.54,-1.73,-0.553,0.7809982927851592,False,True,2.0,3.66,-1.6600000000000001,-0.44699999999999995,0.7229280738773395,False,False,3.61,4.13,-0.52,-0.32700000000000023,0.7467429276531516,False,False,3.83,2.65,1.1800000000000002,0.30700000000000005,0.6220061628847956,False,False,3,Meets Expectations,Meets Expectations,0.0,57.6,12.649999999999999,0,0.0,False,False,False,False,False,False,,,,
E08146,E02260,active,2020-09-15,,2025-12-31,64,64,True,78700.0,1.03,False,Technology,Junior Developer,1,Wealth Management,agency,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Male,25-29,Anglo-Australian,5,5,1.0,False,0.0,False,3.92,3.97,-0.050000000000000266,0.004999999999999604,0.05630275304103683,False,False,3.21,3.4,-0.18999999999999995,-0.013999999999999872,0.8783051861397608,False,True,4.11,4.47,-0.35999999999999943,-0.10299999999999952,0.377359245282264,False,True,2.6,3.15,-0.5499999999999998,-0.11899999999999974,0.5189123240008855,False,True,3.68,2.93,0.75,0.21400000000000008,0.45604824306206887,False,False,3.16,3.82,-0.6599999999999997,-0.09000000000000026,0.42676691530623584,False,False,3.25,2.63,0.6200000000000001,0.16100000000000006,0.3523918273740185,False,False,3.99,4.12,-0.1299999999999999,0.05499999999999995,0.3937892837546497,False,False,3,Meets Expectations,High Performer,-1.0,67.0,12.350000000000003,0,0.0,False,False,False,False,False,False,,,,
E08147,E02399,active,2020-09-17,,2025-12-31,64,64,True,223300.0,1.01,False,Operations-Processing,"Senior Manager, Retail Banking",3,Retail Banking,agency,NovaCorp-Origin,Part-time,False,False,False,WorkdayHR,Female,35-39,Anglo-Australian,5,4,0.8,False,0.0,True,4.67,4.92,-0.25,-0.059428571428570935,0.16186414056238635,False,False,3.7,2.16,1.54,0.46885714285714325,0.9273393841163726,False,False,4.46,4.64,-0.17999999999999972,-0.09285714285714228,0.31106001564542696,False,True,4.34,3.49,0.8499999999999996,0.2248571428571436,0.4364535103154362,False,False,4.55,5.0,-0.4500000000000002,-0.16342857142857112,0.41737273509418416,False,True,3.4,3.26,0.14000000000000012,0.019142857142857614,0.24513601666557816,False,False,5.0,4.18,0.8200000000000003,0.13257142857142906,0.4665476038590989,False,False,3.97,3.79,0.18000000000000016,0.07542857142857201,0.2557342370508883,False,False,3,Below Expectations,Outstanding,-3.0,55.8,-6.449999999999999,0,0.0,False,False,False,False,False,False,,,,
E08148,E05287,active,2020-09-20,,2025-12-31,64,64,True,206500.0,1.04,False,Management,"Senior Manager, Wealth Management",3,Wealth Management,agency,NovaCorp-Origin,Casual,False,False,False,WorkdayHR,Female,30-34,Anglo-Australian,5,5,1.0,False,0.0,False,3.3,2.74,0.5599999999999996,0.18400000000000002,0.46054315758677805,False,False,2.69,4.33,-1.6400000000000001,-0.5279999999999998,0.9282133375469241,False,True,3.37,2.54,0.8300000000000001,0.13400000000000017,0.6101475231450179,False,False,2.29,2.93,-0.6400000000000001,-0.16899999999999993,0.2934620929523949,False,True,2.98,3.43,-0.4500000000000002,-0.10199999999999992,0.3052048492406371,False,False,1.06,1.74,-0.6799999999999999,-0.044999999999999964,0.43741284846241085,True,False,2.77,3.8,-1.0299999999999998,-0.19599999999999995,0.5233354564712771,False,False,1.9,3.16,-1.2600000000000002,-0.3310000000000003,0.5376616036132765,False,True,3,High Performer,Meets Expectations,1.0,66.1,20.600000000000005,0,0.0,False,False,False,False,False,False,,,,
